Lower	Upper	Sex	Exposure	scenario	predicted_CSO	total_cso_driven	total_ncso_driven	overall_ppv	ppv_first	ppv_xct	diagnostic_ls_css_first	diagnostic_ls_css_xct	diagnostic_ls_os_first	diagnostic_ls_os_xct
55	59	Female	Any	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Any	old_3	Stomach, esophagus	46	35	36	24	17	14.7	28.3	16.5	29.5
55	59	Female	Any	old_3	Thyroid gland	0	0	10	0	10	Inf	43.6	Inf	45
55	59	Female	Any	old_3	Uterus	115	74	59	36	36	16.8	8.7	16.8	8.7
55	59	Female	Any	old_4	Anus	15	11	57	23	44	27.8	7.5	28.2	7.9
55	59	Female	Any	old_4	Bladder, urothelial	7	5	33	28	6	12.6	65	12.9	67.3
55	59	Female	Any	old_4	Bone and soft tissue	10	7	50	30	29	9.6	13.7	9.9	14
55	59	Female	Any	old_4	Breast	117	49	61	58	7	10.6	57.2	10.6	59.5
55	59	Female	Any	old_4	Cervix	7	2	68	66	5	5	97.6	5.2	101.2
55	59	Female	Any	old_4	Colon, rectum	135	72	51	47	7	6.9	56.4	7.1	58.5
55	59	Female	Any	old_4	Head and neck	61	39	50	36	22	15.2	16.4	15.1	17.4
55	59	Female	Any	old_4	Kidney	7	6	27	15	15	24.8	23.4	25.5	24.8
55	59	Female	Any	old_4	Liver, bile duct	25	17	42	33	14	13.4	29.1	16.6	30.5
55	59	Female	Any	old_4	Lung	148	92	43	38	8	7.7	49.8	8.5	52.1
55	59	Female	Any	old_4	Lymphoid lineage	78	55	34	30	6	47.8	67.6	43.6	70.6
55	59	Female	Any	old_4	Melanocytic lineage	2	2	12	7	5	Inf	85.6	Inf	88.9
55	59	Female	Any	old_4	Myeloid lineage	0	0	5	0	5	Inf	85.4	Inf	88.7
55	59	Female	Any	old_4	Neuroendocrine cells	57	38	38	33	7	8.7	47.7	9.5	51.8
55	59	Female	Any	old_4	Ovary	37	12	69	67	8	4.5	65.1	4.5	67
55	59	Female	Any	old_4	Pancreas, gallbladder	50	37	35	27	12	20.6	32.8	21.6	34.9
55	59	Female	Any	old_4	Plasma cell neoplasm	32	26	21	19	2	Inf	212.5	Inf	220.7
55	59	Female	Any	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Any	old_4	Stomach, esophagus	37	32	22	14	9	24.2	49.8	27.4	52.2
55	59	Female	Any	old_4	Thyroid gland	0	0	5	0	5	Inf	85.6	Inf	88.9
55	59	Female	Any	old_4	Uterus	74	58	36	22	18	26.9	17.4	26.9	17.4
55	59	Female	Current	old_3	Anus	30	26	79	15	76	44.9	4.4	45.5	4.6
55	59	Female	Current	old_3	Bladder, urothelial	14	5	67	61	16	5.7	23.9	5.9	24.8
55	59	Female	Current	old_3	Bone and soft tissue	17	11	72	38	55	7.8	6.8	8	7.1
55	59	Female	Current	old_3	Breast	193	58	76	70	21	8.8	19.9	8.7	20.8
55	59	Female	Current	old_3	Cervix	21	3	89	88	12	3.7	36.2	3.9	37.8
55	59	Female	Current	old_3	Colon, rectum	194	82	66	58	19	5.7	19.7	6	20.7
55	59	Female	Current	old_3	Head and neck	233	63	87	73	51	7.5	6.6	7.4	7
55	59	Female	Current	old_3	Kidney	11	8	55	27	38	12.7	9	13.1	9.6
55	59	Female	Current	old_3	Liver, bile duct	51	21	72	58	33	8	11.9	10	12.6
55	59	Female	Current	old_3	Lung	417	116	80	72	27	4	14.8	4.4	15.5
55	59	Female	Current	old_3	Lymphoid lineage	118	61	57	48	16	27.9	25.7	25.6	27.1
55	59	Female	Current	old_3	Melanocytic lineage	3	2	24	13	13	Inf	30.7	Inf	32.1
55	59	Female	Current	old_3	Myeloid lineage	0	0	13	0	13	Inf	30.6	Inf	31.9
55	59	Female	Current	old_3	Neuroendocrine cells	142	47	75	67	25	4.3	12.9	4.7	14.1
55	59	Female	Current	old_3	Ovary	78	14	85	82	19	3.6	25.6	3.6	26.4
55	59	Female	Current	old_3	Pancreas, gallbladder	93	47	65	50	30	12.1	11.8	12.7	12.7
55	59	Female	Current	old_3	Plasma cell neoplasm	36	27	29	25	6	Inf	72.3	Inf	75.5
55	59	Female	Current	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Current	old_3	Stomach, esophagus	57	38	49	33	24	10.9	18.1	12.3	19.2
55	59	Female	Current	old_3	Thyroid gland	0	0	13	0	13	Inf	30.7	Inf	32.1
55	59	Female	Current	old_3	Uterus	116	74	59	36	36	16.9	8.6	16.9	8.6
55	59	Female	Current	old_4	Anus	17	14	64	20	55	32.8	6.1	33.3	6.3
55	59	Female	Current	old_4	Bladder, urothelial	9	5	51	46	9	7.6	44.2	7.8	46.3
55	59	Female	Current	old_4	Bone and soft tissue	11	8	55	28	37	10.5	9.5	10.8	10
55	59	Female	Current	old_4	Breast	120	52	62	57	12	10.9	32.2	10.8	34
55	59	Female	Current	old_4	Cervix	10	2	76	75	7	4.4	62.3	4.6	65.7
55	59	Female	Current	old_4	Colon, rectum	161	75	59	53	11	6.1	32.4	6.3	34.3
55	59	Female	Current	old_4	Head and neck	113	48	73	58	35	9.4	9.4	9.3	10.1
55	59	Female	Current	old_4	Kidney	8	7	39	16	27	22.2	12	22.8	13
55	59	Female	Current	old_4	Liver, bile duct	32	18	55	43	21	10.3	17.7	12.7	18.9
55	59	Female	Current	old_4	Lung	335	101	75	70	16	4.1	22.9	4.6	24.3
55	59	Female	Current	old_4	Lymphoid lineage	80	57	36	29	10	49	40.9	44.7	43.5
55	59	Female	Current	old_4	Melanocytic lineage	2	2	14	7	7	Inf	55.1	Inf	58
55	59	Female	Current	old_4	Myeloid lineage	0	0	7	0	7	Inf	54.9	Inf	57.8
55	59	Female	Current	old_4	Neuroendocrine cells	116	43	69	62	19	4.6	16.7	5	18.4
55	59	Female	Current	old_4	Ovary	37	13	69	66	10	4.5	46.3	4.5	48.4
55	59	Female	Current	old_4	Pancreas, gallbladder	61	41	46	33	20	16.4	17.4	17.2	18.9
55	59	Female	Current	old_4	Plasma cell neoplasm	33	26	21	19	3	Inf	134.9	Inf	142.1
55	59	Female	Current	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Current	old_4	Stomach, esophagus	44	34	34	22	14	16.1	28	18.3	29.9
55	59	Female	Current	old_4	Thyroid gland	0	0	7	0	7	Inf	55.1	Inf	58
55	59	Female	Current	old_4	Uterus	74	58	37	22	19	27	16.9	27.1	17
55	59	Female	Former	old_3	Anus	26	22	76	17	71	38.7	4.7	39.2	4.9
55	59	Female	Former	old_3	Bladder, urothelial	10	5	56	50	13	7.1	29.9	7.3	30.8
55	59	Female	Former	old_3	Bone and soft tissue	16	10	70	40	49	7.3	8.1	7.5	8.2
55	59	Female	Former	old_3	Breast	189	53	76	72	14	8.6	29.9	8.6	30.9
55	59	Female	Former	old_3	Cervix	17	3	87	85	9	3.8	49.5	4	51.1
55	59	Female	Former	old_3	Colon, rectum	166	78	60	53	14	6.2	28	6.4	28.9
55	59	Female	Former	old_3	Head and neck	108	52	72	52	40	10.4	8.7	10.4	9.1
55	59	Female	Former	old_3	Kidney	10	7	47	28	26	12.2	13.8	12.5	14.6
55	59	Female	Former	old_3	Liver, bile duct	38	19	63	51	25	9.2	16.4	11.4	17.2
55	59	Female	Former	old_3	Lung	186	101	55	46	16	6.3	25.9	6.9	26.9
55	59	Female	Former	old_3	Lymphoid lineage	115	58	56	50	12	27.3	35.9	25	37.4
55	59	Female	Former	old_3	Melanocytic lineage	3	2	22	13	10	Inf	41.1	Inf	42.5
55	59	Female	Former	old_3	Myeloid lineage	0	0	10	0	10	Inf	41	Inf	42.4
55	59	Female	Former	old_3	Neuroendocrine cells	70	40	49	42	13	6.8	28.6	7.4	30.8
55	59	Female	Former	old_3	Ovary	78	14	85	82	16	3.6	31.6	3.6	32.4
55	59	Female	Former	old_3	Pancreas, gallbladder	71	42	54	41	22	14.6	17.4	15.4	18.4
55	59	Female	Former	old_3	Plasma cell neoplasm	36	27	29	26	4	Inf	98.7	Inf	102.1
55	59	Female	Former	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Former	old_3	Stomach, esophagus	48	35	39	26	17	13.4	27.2	15.1	28.4
55	59	Female	Former	old_3	Thyroid gland	0	0	10	0	10	Inf	41.1	Inf	42.5
55	59	Female	Former	old_3	Uterus	116	74	59	36	36	16.8	8.7	16.8	8.7
55	59	Female	Former	old_4	Anus	16	12	60	22	49	29.7	6.8	30.1	7.1
55	59	Female	Former	old_4	Bladder, urothelial	7	5	39	35	7	10.1	59.6	10.4	61.8
55	59	Female	Former	old_4	Bone and soft tissue	10	7	51	30	29	9.6	13.2	9.9	13.6
55	59	Female	Former	old_4	Breast	117	49	61	58	8	10.6	53.5	10.6	55.8
55	59	Female	Former	old_4	Cervix	8	2	72	70	5	4.7	93.2	4.9	96.8
55	59	Female	Former	old_4	Colon, rectum	140	72	53	49	8	6.7	52.9	6.9	55.1
55	59	Female	Former	old_4	Head and neck	62	41	51	35	24	15.6	14.5	15.5	15.4
55	59	Female	Former	old_4	Kidney	7	6	30	17	16	21.7	21.9	22.3	23.3
55	59	Female	Former	old_4	Liver, bile duct	26	17	44	35	14	12.6	28.1	15.6	29.5
55	59	Female	Former	old_4	Lung	159	93	47	42	9	6.9	45.6	7.7	47.8
55	59	Female	Former	old_4	Lymphoid lineage	78	55	35	30	7	47.9	63.5	43.7	66.5
55	59	Female	Former	old_4	Melanocytic lineage	2	2	12	7	5	Inf	80.3	Inf	83.5
55	59	Female	Former	old_4	Myeloid lineage	0	0	5	0	5	Inf	80.1	Inf	83.3
55	59	Female	Former	old_4	Neuroendocrine cells	60	38	41	36	8	7.9	42.1	8.6	45.8
55	59	Female	Former	old_4	Ovary	37	12	69	67	8	4.5	62.1	4.5	64
55	59	Female	Former	old_4	Pancreas, gallbladder	50	37	35	26	12	21.4	30.4	22.4	32.4
55	59	Female	Former	old_4	Plasma cell neoplasm	32	26	21	19	2	Inf	199	Inf	207
55	59	Female	Former	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Former	old_4	Stomach, esophagus	39	32	25	17	9	21.2	47.4	24.1	49.8
55	59	Female	Former	old_4	Thyroid gland	0	0	5	0	5	Inf	80.3	Inf	83.5
55	59	Female	Former	old_4	Uterus	74	58	36	22	18	26.9	17.4	26.9	17.4
55	59	Female	Never	old_3	Anus	21	17	70	21	62	31.2	5.3	31.7	5.6
55	59	Female	Never	old_3	Bladder, urothelial	7	5	38	31	11	11.9	36.8	12.2	37.8
55	59	Female	Never	old_3	Bone and soft tissue	16	9	69	41	47	7.1	8.8	7.3	8.8
55	59	Female	Never	old_3	Breast	188	52	76	72	12	8.5	38.3	8.5	39.3
55	59	Female	Never	old_3	Cervix	12	2	81	80	8	4.1	58	4.3	59.4
55	59	Female	Never	old_3	Colon, rectum	150	76	56	49	12	6.7	34.3	6.9	35
55	59	Female	Never	old_3	Head and neck	75	45	59	40	31	13.6	11.9	13.5	12.4
55	59	Female	Never	old_3	Kidney	8	6	39	23	21	14.8	18.1	15.2	18.8
55	59	Female	Never	old_3	Liver, bile duct	32	18	56	43	22	10.7	19.2	13.3	19.9
55	59	Female	Never	old_3	Lung	108	96	22	12	12	24.7	38.7	27.4	39.7
55	59	Female	Never	old_3	Lymphoid lineage	114	57	55	50	10	26.9	43.9	24.7	45.3
55	59	Female	Never	old_3	Melanocytic lineage	3	2	21	13	9	Inf	49.8	Inf	51.2
55	59	Female	Never	old_3	Myeloid lineage	0	0	9	0	9	Inf	49.7	Inf	51.1
55	59	Female	Never	old_3	Neuroendocrine cells	45	38	21	15	7	18.9	60.1	20.2	62.8
55	59	Female	Never	old_3	Ovary	77	13	85	83	15	3.6	36	3.5	36.7
55	59	Female	Never	old_3	Pancreas, gallbladder	67	40	51	41	18	14.8	22.4	15.6	23.3
55	59	Female	Never	old_3	Plasma cell neoplasm	36	27	28	26	4	Inf	120.7	Inf	124.1
55	59	Female	Never	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Never	old_3	Stomach, esophagus	43	34	31	20	15	17.3	33.9	19.3	35.1
55	59	Female	Never	old_3	Thyroid gland	0	0	9	0	9	Inf	49.8	Inf	51.2
55	59	Female	Never	old_3	Uterus	115	73	59	36	36	16.7	8.7	16.7	8.7
55	59	Female	Never	old_4	Anus	14	10	54	25	39	26	8.5	26.4	8.9
55	59	Female	Never	old_4	Bladder, urothelial	6	5	23	19	6	19.1	76.1	19.6	78.4
55	59	Female	Never	old_4	Bone and soft tissue	10	7	49	31	26	9.3	15.8	9.6	15.9
55	59	Female	Never	old_4	Breast	116	49	61	58	6	10.6	73.5	10.5	75.7
55	59	Female	Never	old_4	Cervix	6	2	63	61	4	5.4	115.4	5.6	118.8
55	59	Female	Never	old_4	Colon, rectum	127	71	48	44	6	7.3	71.3	7.5	73.1
55	59	Female	Never	old_4	Head and neck	49	37	36	24	17	22.8	22.8	22.7	23.8
55	59	Female	Never	old_4	Kidney	7	6	23	13	11	27.3	33.4	28	34.7
55	59	Female	Never	old_4	Liver, bile duct	23	16	37	29	12	15.4	35.6	19	36.9
55	59	Female	Never	old_4	Lung	99	90	15	10	6	29.3	76.2	32.6	78.7
55	59	Female	Never	old_4	Lymphoid lineage	78	54	34	30	5	47.4	82.9	43.3	85.7
55	59	Female	Never	old_4	Melanocytic lineage	2	2	12	8	4	Inf	101.7	Inf	104.8
55	59	Female	Never	old_4	Myeloid lineage	0	0	4	0	4	Inf	101.5	Inf	104.7
55	59	Female	Never	old_4	Neuroendocrine cells	41	37	14	11	4	25	110.4	27.1	116.4
55	59	Female	Never	old_4	Ovary	37	12	69	67	7	4.5	73.6	4.5	75.3
55	59	Female	Never	old_4	Pancreas, gallbladder	48	36	32	25	9	22	44.6	23.1	46.7
55	59	Female	Never	old_4	Plasma cell neoplasm	32	26	20	19	2	Inf	253.6	Inf	261.4
55	59	Female	Never	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Never	old_4	Stomach, esophagus	35	32	18	11	8	30.4	63.6	34.1	66
55	59	Female	Never	old_4	Thyroid gland	0	0	4	0	4	Inf	101.7	Inf	104.9
55	59	Female	Never	old_4	Uterus	74	58	36	22	18	26.8	17.6	26.9	17.5
55	59	Male	Any	old_3	Anus	10	8	32	24	10	19.2	46.9	18.1	50.9
55	59	Male	Any	old_3	Bladder, urothelial	19	6	73	67	16	5.9	24.5	6.3	26.2
55	59	Male	Any	old_3	Bone and soft tissue	14	6	60	52	17	6	23.5	5.9	26.7
55	59	Male	Any	old_3	Breast	62	61	18	2	16	225.9	29.4	243.1	31.6
55	59	Male	Any	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Any	old_3	Colon, rectum	203	84	64	59	13	5.5	39.7	5.9	43.5
55	59	Male	Any	old_3	Head and neck	272	45	87	84	23	7	19	7.2	21.2
55	59	Male	Any	old_3	Kidney	14	8	58	43	27	7.3	14.4	7.7	15.6
55	59	Male	Any	old_3	Liver, bile duct	102	22	84	79	27	5.9	16.7	7.4	18.1
55	59	Male	Any	old_3	Lung	226	123	59	46	24	6.7	21.3	7.9	22.8
55	59	Male	Any	old_3	Lymphoid lineage	153	64	63	58	12	19.4	38.1	18.7	40.6
55	59	Male	Any	old_3	Melanocytic lineage	3	2	32	25	10	Inf	46.4	Inf	50.2
55	59	Male	Any	old_3	Myeloid lineage	0	0	10	0	10	Inf	46.2	Inf	50.1
55	59	Male	Any	old_3	Neuroendocrine cells	72	45	46	38	14	9.2	28.5	10.5	32.5
55	59	Male	Any	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Any	old_3	Pancreas, gallbladder	92	48	61	48	25	12.2	17.8	14.2	20.8
55	59	Male	Any	old_3	Plasma cell neoplasm	42	29	34	31	4	Inf	108.6	Inf	117.7
55	59	Male	Any	old_3	Prostate	48	18	69	62	19	32.2	18.9	30.9	21.5
55	59	Male	Any	old_3	Stomach, esophagus	69	40	53	42	18	9.4	27.2	10.8	30.3
55	59	Male	Any	old_3	Thyroid gland	0	0	10	0	10	Inf	46.4	Inf	50.3
55	59	Male	Any	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Any	old_4	Anus	9	7	25	21	5	22.6	86.2	21.4	94
55	59	Male	Any	old_4	Bladder, urothelial	12	6	57	53	8	7.5	48.3	8	51.7
55	59	Male	Any	old_4	Bone and soft tissue	9	6	42	35	11	8.7	33.4	8.6	38.2
55	59	Male	Any	old_4	Breast	56	56	10	1	9	411.8	50.4	443	54.6
55	59	Male	Any	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Any	old_4	Colon, rectum	170	79	57	54	7	5.9	70.7	6.3	78.2
55	59	Male	Any	old_4	Head and neck	128	41	73	68	15	8.5	27.2	8.8	30.6
55	59	Male	Any	old_4	Kidney	9	7	40	27	17	12.1	22.1	12.8	24.2
55	59	Male	Any	old_4	Liver, bile duct	56	19	72	66	15	6.6	27.5	8.2	30
55	59	Male	Any	old_4	Lung	187	107	50	43	13	7.2	38.6	8.5	41.6
55	59	Male	Any	old_4	Lymphoid lineage	97	61	42	38	7	31.9	63.5	30.8	68.2
55	59	Male	Any	old_4	Melanocytic lineage	3	2	19	15	5	Inf	84.7	Inf	92.2
55	59	Male	Any	old_4	Myeloid lineage	0	0	6	0	5	Inf	84.6	Inf	92
55	59	Male	Any	old_4	Neuroendocrine cells	62	42	38	32	9	11	40.9	12.5	47
55	59	Male	Any	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Any	old_4	Pancreas, gallbladder	62	42	41	31	14	16.7	28.9	19.5	33.8
55	59	Male	Any	old_4	Plasma cell neoplasm	37	28	25	23	2	Inf	204.6	Inf	222.5
55	59	Male	Any	old_4	Prostate	31	17	53	45	13	57	25.9	55.2	29.7
55	59	Male	Any	old_4	Stomach, esophagus	53	36	39	32	10	12.6	45.7	14.6	51
55	59	Male	Any	old_4	Thyroid gland	0	0	6	0	6	Inf	84.8	Inf	92.2
55	59	Male	Any	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_3	Anus	11	8	35	23	15	20.1	30.7	19	33.6
55	59	Male	Current	old_3	Bladder, urothelial	31	6	84	79	22	5	18.5	5.3	19.9
55	59	Male	Current	old_3	Bone and soft tissue	15	8	64	47	32	6.6	11.1	6.6	12.8
55	59	Male	Current	old_3	Breast	71	70	29	2	27	259.7	17.4	279.4	18.8
55	59	Male	Current	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_3	Colon, rectum	246	91	70	63	19	5.1	24.5	5.4	27.2
55	59	Male	Current	old_3	Head and neck	653	54	95	92	36	6.4	10.7	6.6	12.2
55	59	Male	Current	old_3	Kidney	17	10	66	44	40	7.2	9.3	7.6	10.4
55	59	Male	Current	old_3	Liver, bile duct	152	25	90	84	36	5.6	12	7	13.3
55	59	Male	Current	old_3	Lung	504	157	82	69	41	4.5	12.6	5.2	13.4
55	59	Male	Current	old_3	Lymphoid lineage	158	69	64	56	18	20	25.4	19.3	27.6
55	59	Male	Current	old_3	Melanocytic lineage	3	3	35	24	15	Inf	30.5	Inf	33.3
55	59	Male	Current	old_3	Myeloid lineage	0	0	15	0	15	Inf	30.4	Inf	33.2
55	59	Male	Current	old_3	Neuroendocrine cells	136	53	72	61	27	5.8	13	6.7	15
55	59	Male	Current	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_3	Pancreas, gallbladder	122	57	70	53	37	10.9	11.4	12.7	13.4
55	59	Male	Current	old_3	Plasma cell neoplasm	43	30	35	30	7	Inf	69	Inf	75.4
55	59	Male	Current	old_3	Prostate	53	24	73	56	38	35.8	9	34.4	10.4
55	59	Male	Current	old_3	Stomach, esophagus	95	44	66	53	27	7.6	17.5	8.8	19.7
55	59	Male	Current	old_3	Thyroid gland	0	0	15	0	15	Inf	30.5	Inf	33.3
55	59	Male	Current	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_4	Anus	10	8	27	20	8	23.2	53.6	22	59.1
55	59	Male	Current	old_4	Bladder, urothelial	18	6	72	68	12	5.8	34.5	6.2	37.3
55	59	Male	Current	old_4	Bone and soft tissue	10	7	48	31	24	9.7	14.1	9.6	16.4
55	59	Male	Current	old_4	Breast	61	60	17	1	16	444.6	28.1	478.4	30.7
55	59	Male	Current	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_4	Colon, rectum	202	83	64	59	11	5.4	39.5	5.7	44.3
55	59	Male	Current	old_4	Head and neck	276	47	88	83	27	7	13.7	7.2	15.7
55	59	Male	Current	old_4	Kidney	11	8	49	29	29	11.4	12.3	12	13.9
55	59	Male	Current	old_4	Liver, bile duct	80	21	80	74	23	5.9	17.5	7.4	19.6
55	59	Male	Current	old_4	Lung	393	123	76	69	24	4.5	20.2	5.3	21.9
55	59	Male	Current	old_4	Lymphoid lineage	100	64	44	37	11	32.7	39.4	31.6	43.3
55	59	Male	Current	old_4	Melanocytic lineage	3	2	22	14	8	Inf	53.1	Inf	58.4
55	59	Male	Current	old_4	Myeloid lineage	0	0	9	0	8	Inf	53	Inf	58.3
55	59	Male	Current	old_4	Neuroendocrine cells	111	48	65	56	20	6.4	16.8	7.3	19.5
55	59	Male	Current	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_4	Pancreas, gallbladder	76	48	52	37	24	14	16.5	16.3	19.3
55	59	Male	Current	old_4	Plasma cell neoplasm	37	29	26	23	4	Inf	125.8	Inf	138.5
55	59	Male	Current	old_4	Prostate	35	21	58	40	30	64.3	11.1	62.3	12.9
55	59	Male	Current	old_4	Stomach, esophagus	69	39	53	44	16	9.2	26.8	10.7	30.3
55	59	Male	Current	old_4	Thyroid gland	0	0	9	0	9	Inf	53.1	Inf	58.5
55	59	Male	Current	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_3	Anus	10	8	32	24	10	19.2	46.6	18.1	50.6
55	59	Male	Former	old_3	Bladder, urothelial	21	6	76	71	17	5.6	23.2	6	24.7
55	59	Male	Former	old_3	Bone and soft tissue	14	6	60	52	16	6	23.9	5.9	27.1
55	59	Male	Former	old_3	Breast	62	60	17	2	16	224.7	29.9	241.8	32.2
55	59	Male	Former	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_3	Colon, rectum	207	84	65	59	13	5.4	39.1	5.8	43
55	59	Male	Former	old_3	Head and neck	244	45	86	82	23	7.2	18.7	7.4	20.9
55	59	Male	Former	old_3	Kidney	14	8	60	46	27	6.8	14.6	7.2	15.8
55	59	Male	Former	old_3	Liver, bile duct	105	21	85	80	26	5.9	17	7.3	18.4
55	59	Male	Former	old_3	Lung	220	121	58	45	23	6.8	21.8	8	23.3
55	59	Male	Former	old_3	Lymphoid lineage	153	64	63	58	12	19.4	37.9	18.7	40.5
55	59	Male	Former	old_3	Melanocytic lineage	3	2	32	25	10	Inf	46	Inf	49.9
55	59	Male	Former	old_3	Myeloid lineage	0	0	10	0	10	Inf	45.9	Inf	49.8
55	59	Male	Former	old_3	Neuroendocrine cells	71	45	45	37	13	9.4	29.2	10.7	33.3
55	59	Male	Former	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_3	Pancreas, gallbladder	90	48	60	46	25	12.7	17.5	14.8	20.4
55	59	Male	Former	old_3	Plasma cell neoplasm	42	29	34	31	4	Inf	107.8	Inf	117
55	59	Male	Former	old_3	Prostate	48	18	69	62	19	32.2	19.3	30.9	21.9
55	59	Male	Former	old_3	Stomach, esophagus	72	39	55	45	18	8.9	27.7	10.2	30.9
55	59	Male	Former	old_3	Thyroid gland	0	0	10	0	10	Inf	46.1	Inf	50
55	59	Male	Former	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_4	Anus	9	7	25	21	5	22.6	85.3	21.4	93.1
55	59	Male	Former	old_4	Bladder, urothelial	13	6	61	58	9	6.9	45.6	7.4	48.9
55	59	Male	Former	old_4	Bone and soft tissue	9	6	42	35	11	8.7	34.1	8.6	39
55	59	Male	Former	old_4	Breast	56	56	10	1	9	411	50.9	442.2	55.2
55	59	Male	Former	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_4	Colon, rectum	173	79	58	55	7	5.8	69.6	6.2	77
55	59	Male	Former	old_4	Head and neck	117	41	71	65	16	8.9	26.8	9.2	30.1
55	59	Male	Former	old_4	Kidney	10	7	42	30	16	11.1	22.5	11.7	24.6
55	59	Male	Former	old_4	Liver, bile duct	57	19	72	67	15	6.5	28.1	8.1	30.6
55	59	Male	Former	old_4	Lung	184	106	49	42	12	7.4	39.2	8.6	42.3
55	59	Male	Former	old_4	Lymphoid lineage	98	61	42	38	7	31.9	63.1	30.8	67.8
55	59	Male	Former	old_4	Melanocytic lineage	3	2	19	15	5	Inf	83.9	Inf	91.3
55	59	Male	Former	old_4	Myeloid lineage	0	0	6	0	5	Inf	83.7	Inf	91.1
55	59	Male	Former	old_4	Neuroendocrine cells	61	42	37	31	9	11.2	42	12.8	48.3
55	59	Male	Former	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_4	Pancreas, gallbladder	61	42	40	30	15	17.6	28.4	20.5	33.3
55	59	Male	Former	old_4	Plasma cell neoplasm	37	28	25	23	2	Inf	202.4	Inf	220.4
55	59	Male	Former	old_4	Prostate	31	17	52	45	13	56.9	26.5	55.1	30.5
55	59	Male	Former	old_4	Stomach, esophagus	55	36	41	35	10	11.6	46.8	13.5	52.1
55	59	Male	Former	old_4	Thyroid gland	0	0	6	0	6	Inf	83.9	Inf	91.3
55	59	Male	Former	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Never	old_3	Anus	10	8	31	25	8	18.9	60	17.8	64.7
55	59	Male	Never	old_3	Bladder, urothelial	12	6	59	53	13	7.8	29.6	8.3	31.5
55	59	Male	Never	old_3	Bone and soft tissue	13	6	58	54	9	5.7	52.2	5.7	57.4
55	59	Male	Never	old_3	Breast	59	57	13	2	11	214	42	230.3	44.8
55	59	Male	Never	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Never	old_3	Colon, rectum	184	81	60	56	10	5.8	54.2	6.2	58.8
55	59	Male	Never	old_3	Head and neck	147	41	77	72	16	8.1	31	8.4	33.5
55	59	Male	Never	old_3	Kidney	12	7	52	40	21	7.9	19.4	8.3	20.3
55	59	Male	Never	old_3	Liver, bile duct	81	21	80	75	23	6.2	20	7.8	21.3
55	59	Male	Never	old_3	Lung	125	110	25	12	15	26.3	33.2	30.9	35.4
55	59	Male	Never	old_3	Lymphoid lineage	152	63	63	59	10	19.2	48	18.5	50.5
55	59	Male	Never	old_3	Melanocytic lineage	3	2	31	25	8	Inf	59.1	Inf	63.6
55	59	Male	Never	old_3	Myeloid lineage	0	0	8	0	8	Inf	59	Inf	63.5
55	59	Male	Never	old_3	Neuroendocrine cells	48	42	20	14	7	22.2	63.8	24.9	70.8
55	59	Male	Never	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Never	old_3	Pancreas, gallbladder	83	45	56	46	19	12.6	24.5	14.7	28.6
55	59	Male	Never	old_3	Plasma cell neoplasm	42	29	33	31	3	Inf	140.4	Inf	151
55	59	Male	Never	old_3	Prostate	46	16	68	65	9	30.9	45.9	29.7	50.4
