Lower	Upper	Sex	Exposure	scenario	predicted_CSO	total_cso_driven	total_ncso_driven	overall_ppv	ppv_first	ppv_xct	diagnostic_ls_css_first	diagnostic_ls_css_xct	diagnostic_ls_os_first	diagnostic_ls_os_xct
55	59	Female	Current	old_4	Anus	12	10	46	16	36	43.7	9.6	44.8	10.1
55	59	Female	Current	old_4	Bladder, urothelial	7	5	33	30	5	13.8	81.2	14.1	85.1
55	59	Female	Current	old_4	Bone and soft tissue	8	6	40	22	24	14.2	15.9	14.6	16.7
55	59	Female	Current	old_4	Breast	92	49	50	47	6	14.7	63.2	14.7	66.9
55	59	Female	Current	old_4	Cervix	6	2	60	59	3	5.9	124	6.2	131.1
55	59	Female	Current	old_4	Colon, rectum	111	71	40	36	6	9.5	60.2	9.9	63.9
55	59	Female	Current	old_4	Head and neck	66	39	53	41	21	13.3	15.7	13.1	16.9
55	59	Female	Current	old_4	Kidney	7	6	28	14	16	28.9	20	29.7	21.6
55	59	Female	Current	old_4	Liver, bile duct	24	16	41	32	12	14.1	30.1	17.5	32
55	59	Female	Current	old_4	Lung	210	93	60	56	9	5	42.9	5.5	45.4
55	59	Female	Current	old_4	Lymphoid lineage	66	54	22	18	5	86	78.6	78.9	83.7
55	59	Female	Current	old_4	Melanocytic lineage	2	2	11	7	4	Inf	110.4	Inf	116.6
55	59	Female	Current	old_4	Myeloid lineage	0	0	4	0	4	Inf	110.2	Inf	116.4
55	59	Female	Current	old_4	Neuroendocrine cells	75	39	53	48	10	5.8	29.5	6.3	32.4
55	59	Female	Current	old_4	Ovary	23	12	50	48	6	6.2	90.6	6.2	94.7
55	59	Female	Current	old_4	Pancreas, gallbladder	48	37	32	23	11	21.7	31.1	22.7	33.8
55	59	Female	Current	old_4	Plasma cell neoplasm	30	26	14	13	1	Inf	276.4	Inf	291.8
55	59	Female	Current	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Current	old_4	Stomach, esophagus	38	32	23	16	8	22.4	50.5	25.5	53.9
55	59	Female	Current	old_4	Thyroid gland	0	0	4	0	4	Inf	110.4	Inf	116.6
55	59	Female	Current	old_4	Uterus	62	52	24	16	10	45	33.1	45.2	33.3
55	59	Female	Former	old_3	Anus	12	10	47	17	35	41	10.3	42.2	10.7
55	59	Female	Former	old_3	Bladder, urothelial	6	5	29	25	5	17.7	89.8	18.1	93.2
55	59	Female	Former	old_3	Bone and soft tissue	8	6	43	27	22	12.1	21.2	12.5	21.7
55	59	Female	Former	old_3	Breast	106	48	57	55	5	13.6	96.5	13.6	100.7
55	59	Female	Former	old_3	Cervix	6	2	59	58	3	6.2	164.6	6.5	171.7
55	59	Female	Former	old_3	Colon, rectum	104	70	36	33	5	10.7	86.8	11.1	90.6
55	59	Female	Former	old_3	Head and neck	47	37	35	23	16	25	23.7	24.5	25.1
55	59	Female	Former	old_3	Kidney	7	6	27	18	11	23.5	33.8	24.1	35.9
55	59	Female	Former	old_3	Liver, bile duct	22	16	36	29	10	16.7	42	20.7	44.1
55	59	Female	Former	old_3	Lung	126	89	33	29	6	9.7	78.2	10.8	82
55	59	Female	Former	old_3	Lymphoid lineage	68	54	24	21	5	73.6	109.4	67.9	114.6
55	59	Female	Former	old_3	Melanocytic lineage	2	2	15	12	3	Inf	142.6	Inf	148.8
55	59	Female	Former	old_3	Myeloid lineage	0	0	3	0	3	Inf	142.4	Inf	148.6
55	59	Female	Former	old_3	Neuroendocrine cells	49	37	28	24	5	11.4	71.7	12.4	77.8
55	59	Female	Former	old_3	Ovary	25	12	55	52	6	5.8	104.8	5.8	108.2
55	59	Female	Former	old_3	Pancreas, gallbladder	45	36	27	21	8	25.4	50.2	26.8	53.7
55	59	Female	Former	old_3	Plasma cell neoplasm	30	26	16	15	1	Inf	357.9	Inf	373.5
55	59	Female	Former	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Former	old_3	Stomach, esophagus	36	31	20	15	6	24.5	76.6	27.7	80.8
55	59	Female	Former	old_3	Thyroid gland	0	0	3	0	3	Inf	142.6	Inf	148.8
55	59	Female	Former	old_3	Uterus	67	53	30	20	12	38.9	29.3	39.1	29.3
55	59	Female	Former	old_4	Anus	11	9	43	17	31	40.8	11.4	41.9	11.8
55	59	Female	Former	old_4	Bladder, urothelial	6	5	24	21	4	19.9	110	20.3	114.2
55	59	Female	Former	old_4	Bone and soft tissue	8	6	37	23	18	13.4	23.8	13.9	24.4
55	59	Female	Former	old_4	Breast	91	48	50	48	4	14.5	109.4	14.5	114.4
55	59	Female	Former	old_4	Cervix	5	2	54	53	3	6.5	190.4	6.8	198.7
55	59	Female	Former	old_4	Colon, rectum	101	69	34	31	4	10.9	101.7	11.3	106.1
55	59	Female	Former	old_4	Head and neck	45	36	31	20	14	27.1	26.7	26.6	28.3
55	59	Female	Former	old_4	Kidney	7	6	21	13	9	29.8	38.6	30.6	41
55	59	Female	Former	old_4	Liver, bile duct	21	16	31	25	8	18.4	49.3	22.9	51.7
55	59	Female	Former	old_4	Lung	122	89	31	28	5	10.2	89.6	11.3	94
55	59	Female	Former	old_4	Lymphoid lineage	65	53	21	18	4	84.8	125.4	77.8	131.4
55	59	Female	Former	old_4	Melanocytic lineage	2	2	10	8	3	Inf	165.3	Inf	172.5
55	59	Female	Former	old_4	Myeloid lineage	0	0	3	0	3	Inf	165	Inf	172.2
55	59	Female	Former	old_4	Neuroendocrine cells	48	37	26	23	4	12.1	79.4	13.2	86.3
55	59	Female	Former	old_4	Ovary	23	12	50	48	5	6.2	123.4	6.2	127.5
55	59	Female	Former	old_4	Pancreas, gallbladder	42	35	22	17	7	30.1	57.3	31.6	61.4
55	59	Female	Former	old_4	Plasma cell neoplasm	30	26	14	13	1	Inf	416.4	Inf	434.5
55	59	Female	Former	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Former	old_4	Stomach, esophagus	35	31	16	11	5	30.8	88.9	34.9	93.6
55	59	Female	Former	old_4	Thyroid gland	0	0	3	0	3	Inf	165.3	Inf	172.5
55	59	Female	Former	old_4	Uterus	62	52	24	16	10	44.9	34.1	45	34.2
55	59	Female	Never	old_3	Anus	11	9	41	19	27	37.2	13.6	38.2	14.1
55	59	Female	Never	old_3	Bladder, urothelial	6	5	17	14	4	35.9	116.2	36.7	119.9
55	59	Female	Never	old_3	Bone and soft tissue	8	6	42	27	20	11.8	25.7	12.2	25.9
55	59	Female	Never	old_3	Breast	106	47	57	55	4	13.6	133.9	13.6	138.3
55	59	Female	Never	old_3	Cervix	5	2	49	48	3	7.5	204.7	7.8	211.7
55	59	Female	Never	old_3	Colon, rectum	98	69	32	29	4	12.1	116.6	12.5	120
55	59	Female	Never	old_3	Head and neck	40	35	24	14	11	40	38.5	39.1	40.4
55	59	Female	Never	old_3	Kidney	7	6	21	14	8	30	50.2	30.8	52.2
55	59	Female	Never	old_3	Liver, bile duct	20	16	30	23	8	20.9	52.2	26	54.3
55	59	Female	Never	old_3	Lung	93	88	9	6	4	49	130.2	54.2	134.8
55	59	Female	Never	old_3	Lymphoid lineage	67	53	24	21	4	73.1	142	67.4	147.2
55	59	Female	Never	old_3	Melanocytic lineage	2	2	15	13	3	Inf	181.3	Inf	187.7
55	59	Female	Never	old_3	Myeloid lineage	0	0	3	0	3	Inf	181.1	Inf	187.5
55	59	Female	Never	old_3	Neuroendocrine cells	39	36	9	7	2	42.3	187.7	45.5	198.3
55	59	Female	Never	old_3	Ovary	25	12	55	53	5	5.8	123.5	5.8	126.7
55	59	Female	Never	old_3	Pancreas, gallbladder	43	35	25	20	6	26.3	74.4	27.8	78.2
55	59	Female	Never	old_3	Plasma cell neoplasm	30	26	16	15	1	Inf	456.7	Inf	472.7
55	59	Female	Never	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Never	old_3	Stomach, esophagus	34	31	15	10	5	34	101.5	38.1	105.9
55	59	Female	Never	old_3	Thyroid gland	0	0	3	0	3	Inf	181.3	Inf	187.7
55	59	Female	Never	old_3	Uterus	67	53	29	20	11	38.8	29.6	39	29.6
55	59	Female	Never	old_4	Anus	10	8	37	19	23	37.4	15.2	38.4	15.9
55	59	Female	Never	old_4	Bladder, urothelial	5	5	14	11	3	41.4	143	42.3	147.6
55	59	Female	Never	old_4	Bone and soft tissue	8	6	35	23	16	13.2	29.5	13.6	29.7
55	59	Female	Never	old_4	Breast	90	47	50	48	3	14.4	154.1	14.4	159.2
55	59	Female	Never	old_4	Cervix	4	2	44	43	2	8	239.6	8.4	247.6
55	59	Female	Never	old_4	Colon, rectum	95	69	30	28	3	12.4	139.6	12.8	143.5
55	59	Female	Never	old_4	Head and neck	39	34	20	12	9	44.1	44.5	43.3	46.7
55	59	Female	Never	old_4	Kidney	6	5	16	10	6	38.6	59.6	39.7	62
55	59	Female	Never	old_4	Liver, bile duct	19	15	25	20	7	23.4	62.7	29.1	65.1
55	59	Female	Never	old_4	Lung	92	87	8	5	3	52.3	153.3	57.9	158.7
55	59	Female	Never	old_4	Lymphoid lineage	64	53	20	18	3	84.2	165.5	77.3	171.5
55	59	Female	Never	old_4	Melanocytic lineage	2	2	10	8	2	Inf	212.2	Inf	219.6
55	59	Female	Never	old_4	Myeloid lineage	0	0	2	0	2	Inf	212	Inf	219.4
55	59	Female	Never	old_4	Neuroendocrine cells	38	36	8	6	2	46	217.5	49.6	229.8
55	59	Female	Never	old_4	Ovary	23	12	50	48	4	6.2	147.1	6.2	150.8
55	59	Female	Never	old_4	Pancreas, gallbladder	41	34	20	16	5	31.4	87.2	33	91.7
55	59	Female	Never	old_4	Plasma cell neoplasm	30	26	14	13	1	Inf	536.3	Inf	554.9
55	59	Female	Never	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Female	Never	old_4	Stomach, esophagus	33	30	11	8	4	44.5	120.2	50	125.1
55	59	Female	Never	old_4	Thyroid gland	0	0	2	0	2	Inf	212.3	Inf	219.6
55	59	Female	Never	old_4	Uterus	62	52	24	16	9	44.8	34.6	45	34.6
55	59	Male	Any	old_3	Anus	8	7	17	14	3	37.2	152.6	35.4	166.4
55	59	Male	Any	old_3	Bladder, urothelial	9	5	46	42	7	11.9	66.2	12.9	70.6
55	59	Male	Any	old_3	Bone and soft tissue	8	6	35	30	7	11	57.1	10.9	65.4
55	59	Male	Any	old_3	Breast	54	54	6	1	5	560.5	92.1	609.4	99.7
55	59	Male	Any	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Any	old_3	Colon, rectum	123	77	40	37	5	9.2	110.6	9.8	121.9
55	59	Male	Any	old_3	Head and neck	79	38	57	52	10	11.3	42.5	11.5	47.7
55	59	Male	Any	old_3	Kidney	9	6	38	29	11	13.2	33.5	13.9	36.5
55	59	Male	Any	old_3	Liver, bile duct	45	18	64	60	11	8.2	40	10.2	43.6
55	59	Male	Any	old_3	Lung	145	101	36	30	8	9.9	67	11.6	72.2
55	59	Male	Any	old_3	Lymphoid lineage	81	59	31	27	5	47.5	109.1	45.6	116.6
55	59	Male	Any	old_3	Melanocytic lineage	3	2	26	23	3	Inf	150	Inf	163.1
55	59	Male	Any	old_3	Myeloid lineage	0	0	4	0	3	Inf	149.8	Inf	162.9
55	59	Male	Any	old_3	Neuroendocrine cells	52	41	25	21	5	16.3	68.6	18.4	78.8
55	59	Male	Any	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Any	old_3	Pancreas, gallbladder	54	40	33	25	10	19.5	45.5	22.8	53.2
55	59	Male	Any	old_3	Plasma cell neoplasm	34	28	19	18	1	Inf	366.7	Inf	398.9
55	59	Male	Any	old_3	Prostate	30	16	51	46	8	49	43.5	46.9	50
55	59	Male	Any	old_3	Stomach, esophagus	48	35	32	27	7	15.2	71.9	17.5	80.6
55	59	Male	Any	old_3	Thyroid gland	0	0	4	0	4	Inf	150.1	Inf	163.3
55	59	Male	Any	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Any	old_4	Anus	8	7	15	13	3	39.4	176.8	37.4	193.1
55	59	Male	Any	old_4	Bladder, urothelial	8	5	40	36	5	12.9	83.3	13.9	89
55	59	Male	Any	old_4	Bone and soft tissue	8	6	29	25	6	12.5	62.7	12.4	71.9
55	59	Male	Any	old_4	Breast	54	53	5	1	4	689.3	103.7	747.5	112.4
55	59	Male	Any	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Any	old_4	Colon, rectum	119	76	38	36	4	9.4	132	10	146.1
55	59	Male	Any	old_4	Head and neck	72	38	53	48	9	11.8	48.1	12.1	54.1
55	59	Male	Any	old_4	Kidney	8	6	30	22	10	16.2	38.2	17	41.8
55	59	Male	Any	old_4	Liver, bile duct	38	17	59	55	9	8.3	47	10.4	51.3
55	59	Male	Any	old_4	Lung	140	100	33	29	6	10.3	77.2	12.1	83.3
55	59	Male	Any	old_4	Lymphoid lineage	77	59	27	24	4	54	124.6	52	133.5
55	59	Male	Any	old_4	Melanocytic lineage	3	2	17	15	3	Inf	173.6	Inf	189.1
55	59	Male	Any	old_4	Myeloid lineage	0	0	3	0	3	Inf	173.4	Inf	188.9
55	59	Male	Any	old_4	Neuroendocrine cells	50	41	23	19	5	17.3	76	19.6	87.5
55	59	Male	Any	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Any	old_4	Pancreas, gallbladder	50	40	27	21	8	22.6	51.9	26.4	60.8
55	59	Male	Any	old_4	Plasma cell neoplasm	34	28	17	16	1	Inf	425.9	Inf	464
55	59	Male	Any	old_4	Prostate	25	16	41	37	7	71.7	47.6	69.2	54.7
55	59	Male	Any	old_4	Stomach, esophagus	44	34	27	23	6	17.7	83.7	20.5	93.8
55	59	Male	Any	old_4	Thyroid gland	0	0	3	0	3	Inf	173.6	Inf	189.2
55	59	Male	Any	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_3	Anus	9	7	18	13	5	37.8	94.1	35.9	103.8
55	59	Male	Current	old_3	Bladder, urothelial	13	6	62	58	9	8.4	48.2	9.1	51.7
55	59	Male	Current	old_3	Bone and soft tissue	9	6	39	28	15	11.8	22.5	11.6	26.1
55	59	Male	Current	old_3	Breast	57	56	10	1	9	584.6	49.7	635.6	54.3
55	59	Male	Current	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_3	Colon, rectum	139	79	47	43	8	8	62.7	8.5	70.1
55	59	Male	Current	old_3	Head and neck	150	42	77	72	19	8.1	20.7	8.3	23.7
55	59	Male	Current	old_3	Kidney	11	7	46	33	19	12	18.3	12.6	20.6
55	59	Male	Current	old_3	Liver, bile duct	61	19	74	69	16	7.1	25.6	8.9	28.6
55	59	Male	Current	old_3	Lung	256	109	64	57	15	5.2	34	6.1	36.7
55	59	Male	Current	old_3	Lymphoid lineage	83	61	32	27	7	48.3	67.4	46.5	73.9
55	59	Male	Current	old_3	Melanocytic lineage	3	2	27	23	5	Inf	93.2	Inf	102.6
55	59	Male	Current	old_3	Myeloid lineage	0	0	5	0	5	Inf	93	Inf	102.4
55	59	Male	Current	old_3	Neuroendocrine cells	77	44	50	43	12	8	26.8	9.1	31.2
55	59	Male	Current	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_3	Pancreas, gallbladder	63	44	43	31	17	15.6	25.3	18.2	29.7
55	59	Male	Current	old_3	Plasma cell neoplasm	35	28	20	18	2	Inf	225.3	Inf	248.1
55	59	Male	Current	old_3	Prostate	32	18	54	43	19	52.5	17.1	50.3	19.8
55	59	Male	Current	old_3	Stomach, esophagus	59	36	45	38	11	10.9	41.9	12.6	47.6
55	59	Male	Current	old_3	Thyroid gland	0	0	5	0	5	Inf	93.2	Inf	102.7
55	59	Male	Current	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_4	Anus	8	7	16	13	4	39.9	107.5	38	118.8
55	59	Male	Current	old_4	Bladder, urothelial	11	5	56	52	7	8.8	59.3	9.5	64
55	59	Male	Current	old_4	Bone and soft tissue	8	6	34	23	14	13.4	24.3	13.2	28.2
55	59	Male	Current	old_4	Breast	56	55	9	1	8	715.4	55.2	775.8	60.5
55	59	Male	Current	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_4	Colon, rectum	134	78	45	42	6	8.1	72.3	8.6	81.2
55	59	Male	Current	old_4	Head and neck	132	41	74	69	16	8.2	22.7	8.4	26
55	59	Male	Current	old_4	Kidney	9	7	38	25	17	14.4	20.1	15.2	22.7
55	59	Male	Current	old_4	Liver, bile duct	52	18	69	64	13	7.1	29.1	8.8	32.5
55	59	Male	Current	old_4	Lung	242	107	61	56	13	5.3	38.1	6.2	41.3
55	59	Male	Current	old_4	Lymphoid lineage	78	60	28	23	6	54.9	75.5	52.9	83
55	59	Male	Current	old_4	Melanocytic lineage	3	2	18	15	4	Inf	106.3	Inf	117.3
55	59	Male	Current	old_4	Myeloid lineage	0	0	4	0	4	Inf	106.1	Inf	117.1
55	59	Male	Current	old_4	Neuroendocrine cells	74	44	48	41	11	8.3	29.1	9.5	33.8
55	59	Male	Current	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Current	old_4	Pancreas, gallbladder	57	42	37	26	14	17.7	28.1	20.6	33.1
55	59	Male	Current	old_4	Plasma cell neoplasm	34	28	18	16	2	Inf	258.4	Inf	285.1
55	59	Male	Current	old_4	Prostate	27	18	46	34	18	77.3	18.3	74.6	21.3
55	59	Male	Current	old_4	Stomach, esophagus	54	36	40	34	9	12.1	47.6	14.1	54.1
55	59	Male	Current	old_4	Thyroid gland	0	0	4	0	4	Inf	106.4	Inf	117.3
55	59	Male	Current	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_3	Anus	8	7	17	14	4	37.3	150.4	35.4	164.2
55	59	Male	Former	old_3	Bladder, urothelial	10	5	50	46	7	10.7	61.6	11.6	65.6
55	59	Male	Former	old_3	Bone and soft tissue	8	6	35	30	7	11	58.3	10.9	66.7
55	59	Male	Former	old_3	Breast	54	54	6	1	5	560.1	92.9	609	100.7
55	59	Male	Former	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_3	Colon, rectum	125	77	41	38	5	9	108.4	9.6	119.5
55	59	Male	Former	old_3	Head and neck	74	38	54	48	11	12.1	41.7	12.3	46.8
55	59	Male	Former	old_3	Kidney	10	6	40	32	11	12.1	34.1	12.7	37.1
55	59	Male	Former	old_3	Liver, bile duct	46	18	65	61	10	8	41.1	10.1	44.7
55	59	Male	Former	old_3	Lung	143	101	35	29	8	10.1	67.6	11.9	73
55	59	Male	Former	old_3	Lymphoid lineage	81	59	31	27	5	47.5	108.4	45.7	115.9
55	59	Male	Former	old_3	Melanocytic lineage	3	2	26	23	3	Inf	147.9	Inf	161.1
55	59	Male	Former	old_3	Myeloid lineage	0	0	4	0	3	Inf	147.7	Inf	160.8
55	59	Male	Former	old_3	Neuroendocrine cells	51	41	24	20	5	16.8	70.6	18.9	81.1
55	59	Male	Former	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_3	Pancreas, gallbladder	53	40	32	24	10	20.7	44.6	24.1	52.2
55	59	Male	Former	old_3	Plasma cell neoplasm	34	28	19	18	1	Inf	361.6	Inf	393.7
55	59	Male	Former	old_3	Prostate	30	16	51	47	8	49	44.6	46.9	51.2
55	59	Male	Former	old_3	Stomach, esophagus	49	35	34	29	7	14	73.8	16.2	82.7
55	59	Male	Former	old_3	Thyroid gland	0	0	4	0	4	Inf	148	Inf	161.2
55	59	Male	Former	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_4	Anus	8	7	15	13	3	39.4	174.6	37.4	190.8
55	59	Male	Former	old_4	Bladder, urothelial	9	5	44	41	5	11.5	77.9	12.4	83.1
55	59	Male	Former	old_4	Bone and soft tissue	8	6	29	25	6	12.5	64.2	12.4	73.6
55	59	Male	Former	old_4	Breast	54	53	5	1	4	688.9	104.7	747	113.6
55	59	Male	Former	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_4	Colon, rectum	120	76	39	37	4	9.2	129.5	9.7	143.3
55	59	Male	Former	old_4	Head and neck	68	38	50	45	9	12.7	47.3	13	53.2
55	59	Male	Former	old_4	Kidney	8	6	32	25	9	14.7	39	15.5	42.6
55	59	Male	Former	old_4	Liver, bile duct	39	17	59	56	8	8.2	48.2	10.2	52.5
55	59	Male	Former	old_4	Lung	138	100	32	28	6	10.6	78.1	12.5	84.5
55	59	Male	Former	old_4	Lymphoid lineage	77	59	27	23	4	54	123.8	52.1	132.7
55	59	Male	Former	old_4	Melanocytic lineage	3	2	17	15	3	Inf	171.5	Inf	186.9
55	59	Male	Former	old_4	Myeloid lineage	0	0	3	0	3	Inf	171.2	Inf	186.7
55	59	Male	Former	old_4	Neuroendocrine cells	50	40	23	19	5	17.9	78.3	20.2	90.1
55	59	Male	Former	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Former	old_4	Pancreas, gallbladder	49	40	26	20	8	24	51	28.1	59.8
55	59	Male	Former	old_4	Plasma cell neoplasm	34	28	17	16	1	Inf	420.7	Inf	458.6
55	59	Male	Former	old_4	Prostate	25	16	41	37	7	71.6	48.8	69.1	56.1
55	59	Male	Former	old_4	Stomach, esophagus	46	34	29	25	5	16.2	85.9	18.8	96.2
55	59	Male	Former	old_4	Thyroid gland	0	0	3	0	3	Inf	171.5	Inf	187
55	59	Male	Former	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Never	old_3	Anus	8	7	16	14	3	37	202.5	35.1	218.6
55	59	Male	Never	old_3	Bladder, urothelial	8	5	32	29	6	18.7	81.9	20.2	86.8
55	59	Male	Never	old_3	Bone and soft tissue	8	6	33	31	3	10.7	159.4	10.6	176.5
55	59	Male	Never	old_3	Breast	53	53	5	1	4	551.6	138.1	599.8	147.7
55	59	Male	Never	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Never	old_3	Colon, rectum	116	76	37	34	4	10.1	160.4	10.7	174.3
55	59	Male	Never	old_3	Head and neck	56	37	39	34	7	17.1	79	17.5	85.8
55	59	Male	Never	old_3	Kidney	8	6	32	26	8	14.9	50.7	15.6	53.2
55	59	Male	Never	old_3	Liver, bile duct	38	17	58	54	9	9.1	50.8	11.5	54.5
55	59	Male	Never	old_3	Lung	104	98	11	6	5	50.4	111.4	59.1	119.3
55	59	Male	Never	old_3	Lymphoid lineage	81	59	30	27	4	47.1	144.1	45.3	151.1
55	59	Male	Never	old_3	Melanocytic lineage	3	2	26	24	3	Inf	197.9	Inf	213
55	59	Male	Never	old_3	Myeloid lineage	0	0	3	0	3	Inf	197.8	Inf	212.9
55	59	Male	Never	old_3	Neuroendocrine cells	42	40	8	6	3	52.7	185.2	58.2	207.2
55	59	Male	Never	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Never	old_3	Pancreas, gallbladder	51	39	29	23	7	21.3	69.3	24.8	80.8
55	59	Male	Never	old_3	Plasma cell neoplasm	34	28	19	18	1	Inf	486	Inf	523.2
55	59	Male	Never	old_3	Prostate	29	15	49	48	3	47.7	135	45.7	149.7
55	59	Male	Never	old_3	Stomach, esophagus	43	34	24	20	5	20.6	98.1	23.6	109
55	59	Male	Never	old_3	Thyroid gland	0	0	3	0	3	Inf	198.1	Inf	213.2
55	59	Male	Never	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Never	old_4	Anus	8	7	15	13	2	39.1	236.9	37.2	256.2
55	59	Male	Never	old_4	Bladder, urothelial	7	5	27	24	4	20.9	104	22.5	110.5
55	59	Male	Never	old_4	Bone and soft tissue	7	6	28	26	3	12.2	181.4	12.1	201.3
55	59	Male	Never	old_4	Breast	53	53	4	1	3	679.8	157.1	737.1	168.2
55	59	Male	Never	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Never	old_4	Colon, rectum	112	75	35	33	3	10.3	197.5	10.9	215.4
55	59	Male	Never	old_4	Head and neck	52	36	35	31	5	18.4	93.7	18.8	101.8
55	59	Male	Never	old_4	Kidney	8	6	25	20	7	18.5	60.2	19.4	63.4
55	59	Male	Never	old_4	Liver, bile duct	33	17	52	48	7	9.5	61	11.8	65.4
55	59	Male	Never	old_4	Lung	103	97	9	6	4	53.8	131.4	63.1	141
55	59	Male	Never	old_4	Lymphoid lineage	76	58	26	24	3	53.6	167	51.7	175.4
55	59	Male	Never	old_4	Melanocytic lineage	3	2	17	15	2	Inf	231.2	Inf	249.2
55	59	Male	Never	old_4	Myeloid lineage	0	0	2	0	2	Inf	231	Inf	248.9
55	59	Male	Never	old_4	Neuroendocrine cells	42	39	7	5	2	57.8	214.8	63.7	240.6
55	59	Male	Never	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
55	59	Male	Never	old_4	Pancreas, gallbladder	47	38	24	19	6	24.9	81	29.1	94.6
55	59	Male	Never	old_4	Plasma cell neoplasm	33	28	17	16	1	Inf	569.5	Inf	613.7
55	59	Male	Never	old_4	Prostate	24	15	40	38	3	69.6	152.8	67.2	169.6
55	59	Male	Never	old_4	Stomach, esophagus	40	34	19	16	4	25.2	116.5	29	129.2
55	59	Male	Never	old_4	Thyroid gland	0	0	2	0	2	Inf	231.3	Inf	249.3
55	59	Male	Never	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
60	64	Female	Any	old_3	Anus	12	9	46	20	33	35.7	10.8	35.3	11.3
60	64	Female	Any	old_3	Bladder, urothelial	7	5	33	29	6	18.4	75.6	19.4	79.4
60	64	Female	Any	old_3	Bone and soft tissue	9	7	48	28	27	12.1	16.2	11.8	16.6
60	64	Female	Any	old_3	Breast	119	49	62	59	6	12.2	76.4	12.3	79.9
60	64	Female	Any	old_3	Cervix	5	2	56	54	4	6.4	127.1	6.7	132.8
60	64	Female	Any	old_3	Colon, rectum	114	71	42	38	7	9.3	70.8	9.8	74.3
60	64	Female	Any	old_3	Head and neck	51	37	39	27	17	20.5	22.9	19.2	24.4
60	64	Female	Any	old_3	Kidney	7	6	31	20	14	22.2	27.8	23.5	29.3
60	64	Female	Any	old_3	Liver, bile duct	24	16	41	32	13	14.4	32.6	17.2	34.5
60	64	Female	Any	old_3	Lung	140	91	40	35	7	8.4	67.3	9.3	70.8
60	64	Female	Any	old_3	Lymphoid lineage	75	54	32	28	6	58.5	90.9	56.5	94.4
60	64	Female	Any	old_3	Melanocytic lineage	2	2	20	16	4	Inf	115	Inf	120.2
60	64	Female	Any	old_3	Myeloid lineage	0	0	4	0	4	Inf	114.8	Inf	120
60	64	Female	Any	old_3	Neuroendocrine cells	54	38	34	29	7	12.2	55.5	13.6	60.5
60	64	Female	Any	old_3	Ovary	30	12	62	59	7	4.8	80.3	4.8	83.2
60	64	Female	Any	old_3	Pancreas, gallbladder	52	36	37	30	10	16.8	40.8	18.9	43.6
60	64	Female	Any	old_3	Plasma cell neoplasm	33	26	21	20	2	Inf	287	Inf	300.1
60	64	Female	Any	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
60	64	Female	Any	old_3	Stomach, esophagus	38	32	23	16	9	23	56.2	25.7	60.6
60	64	Female	Any	old_3	Thyroid gland	0	0	4	0	4	Inf	115	Inf	120.2
60	64	Female	Any	old_3	Uterus	73	55	35	24	14	28.3	21.9	28.7	22
60	64	Female	Any	old_4	Anus	11	9	42	19	28	35.8	11.9	35.4	12.5
