Sex	Exposure	Lower	Upper	SEER_Draw	NET	Stage	Rate
Male	Former	60	64	Kidney	NotExpected	IV	11.666721113745256
Male	Never	60	64	Kidney	NotExpected	IV	8.45414573459801
Male	Any	60	64	Liver/Bile-duct	NotExpected	I	17.756056627418552
Male	Current	60	64	Liver/Bile-duct	NotExpected	I	28.168035684398195
Male	Former	60	64	Liver/Bile-duct	NotExpected	I	18.510423449747385
Male	Never	60	64	Liver/Bile-duct	NotExpected	I	13.413350325903902
Male	Any	60	64	Liver/Bile-duct	NotExpected	II	10.636683087069349
Male	Current	60	64	Liver/Bile-duct	NotExpected	II	16.873930684448563
Male	Former	60	64	Liver/Bile-duct	NotExpected	II	11.088583021209056
Male	Never	60	64	Liver/Bile-duct	NotExpected	II	8.035205087832649
Male	Any	60	64	Liver/Bile-duct	NotExpected	III	11.865622567248678
Male	Current	60	64	Liver/Bile-duct	NotExpected	III	18.823508333249396
Male	Former	60	64	Liver/Bile-duct	NotExpected	III	12.369734047563888
Male	Never	60	64	Liver/Bile-duct	NotExpected	III	8.963575396785428
Male	Any	60	64	Liver/Bile-duct	NotExpected	IV	9.734653616395851
Male	Current	60	64	Liver/Bile-duct	NotExpected	IV	15.442959897890317
Male	Former	60	64	Liver/Bile-duct	NotExpected	IV	10.148230790042208
Male	Never	60	64	Liver/Bile-duct	NotExpected	IV	7.3537904275668184
Male	Any	60	64	Lung	No	I	28.488285606736078
Male	Current	60	64	Lung	No	I	95.80415709326607
Male	Former	60	64	Lung	No	I	27.303783245356634
Male	Never	60	64	Lung	No	I	4.015262241964211
Male	Any	60	64	Lung	No	II	7.056829020176724
Male	Current	60	64	Lung	No	II	23.731633604146104
Male	Former	60	64	Lung	No	II	6.763416115179946
Male	Never	60	64	Lung	No	II	0.9946200169382274
Male	Any	60	64	Lung	No	III	34.92198330965945
Male	Current	60	64	Lung	No	III	117.44024267349886
Male	Former	60	64	Lung	No	III	33.4699769564037
Male	Never	60	64	Lung	No	III	4.922055434765251
Male	Any	60	64	Lung	No	IV	67.8946840371418
Male	Current	60	64	Lung	No	IV	228.32518127219214
Male	Former	60	64	Lung	No	IV	65.07171972551997
Male	Never	60	64	Lung	No	IV	9.569370547870585
Male	Any	60	64	Lung	NET	I	1.37173359039821
Male	Current	60	64	Lung	NET	I	4.613046295546341
Male	Former	60	64	Lung	NET	I	1.3146988604239362
Male	Never	60	64	Lung	NET	I	0.19333806770940237
Male	Any	60	64	Lung	NET	II	0.5733417741117517
Male	Current	60	64	Lung	NET	II	1.9281091938416342
Male	Former	60	64	Lung	NET	II	0.549503039317817
Male	Never	60	64	Lung	NET	II	0.08080927048791425
Male	Any	60	64	Lung	NET	III	6.5961095694538905
Male	Current	60	64	Lung	NET	III	22.18226558522478
Male	Former	60	64	Lung	NET	III	6.32185272336666
Male	Never	60	64	Lung	NET	III	0.9296842240245089
Male	Any	60	64	Lung	NET	IV	18.030795045663968
Male	Current	60	64	Lung	NET	IV	60.6363311895056
Male	Former	60	64	Lung	NET	IV	17.281100255181816
Male	Never	60	64	Lung	NET	IV	2.5413382728208553
Male	Any	60	64	Lymphoma	NotExpected	I	14.831281405850413
Male	Current	60	64	Lymphoma	NotExpected	I	14.831281405850413
Male	Former	60	64	Lymphoma	NotExpected	I	14.831281405850413
Male	Never	60	64	Lymphoma	NotExpected	I	14.831281405850413
Male	Any	60	64	Lymphoma	NotExpected	II	8.657001610066926
Male	Current	60	64	Lymphoma	NotExpected	II	8.657001610066926
Male	Former	60	64	Lymphoma	NotExpected	II	8.657001610066926
Male	Never	60	64	Lymphoma	NotExpected	II	8.657001610066926
Male	Any	60	64	Lymphoma	NotExpected	III	9.81162987740835
Male	Current	60	64	Lymphoma	NotExpected	III	9.81162987740835
Male	Former	60	64	Lymphoma	NotExpected	III	9.81162987740835
Male	Never	60	64	Lymphoma	NotExpected	III	9.81162987740835
Male	Any	60	64	Lymphoma	NotExpected	IV	21.542219410398225
Male	Current	60	64	Lymphoma	NotExpected	IV	21.542219410398225
Male	Former	60	64	Lymphoma	NotExpected	IV	21.542219410398225
Male	Never	60	64	Lymphoma	NotExpected	IV	21.542219410398225
Male	Any	60	64	Melanoma	NotExpected	I	53.48375366388326
Male	Current	60	64	Melanoma	NotExpected	I	53.48375366388326
Male	Former	60	64	Melanoma	NotExpected	I	53.48375366388326
Male	Never	60	64	Melanoma	NotExpected	I	53.48375366388326
Male	Any	60	64	Melanoma	NotExpected	II	8.582061054094497
Male	Current	60	64	Melanoma	NotExpected	II	8.582061054094497
Male	Former	60	64	Melanoma	NotExpected	II	8.582061054094497
Male	Never	60	64	Melanoma	NotExpected	II	8.582061054094497
Male	Any	60	64	Melanoma	NotExpected	III	5.368562032567697
Male	Current	60	64	Melanoma	NotExpected	III	5.368562032567697
Male	Former	60	64	Melanoma	NotExpected	III	5.368562032567697
Male	Never	60	64	Melanoma	NotExpected	III	5.368562032567697
Male	Any	60	64	Melanoma	NotExpected	IV	3.7318053153214477
Male	Current	60	64	Melanoma	NotExpected	IV	3.7318053153214477
Male	Former	60	64	Melanoma	NotExpected	IV	3.7318053153214477
Male	Never	60	64	Melanoma	NotExpected	IV	3.7318053153214477
Male	Any	60	64	Ovary	NotExpected	I	0
Male	Current	60	64	Ovary	NotExpected	I	0
Male	Former	60	64	Ovary	NotExpected	I	0
Male	Never	60	64	Ovary	NotExpected	I	0
Male	Any	60	64	Ovary	NotExpected	II	0
Male	Current	60	64	Ovary	NotExpected	II	0
Male	Former	60	64	Ovary	NotExpected	II	0
Male	Never	60	64	Ovary	NotExpected	II	0
Male	Any	60	64	Ovary	NotExpected	III	0.03762809626471124
Male	Current	60	64	Ovary	NotExpected	III	0.03762809626471124
Male	Former	60	64	Ovary	NotExpected	III	0.03762809626471124
Male	Never	60	64	Ovary	NotExpected	III	0.03762809626471124
Male	Any	60	64	Ovary	NotExpected	IV	0.07525619252942248
Male	Current	60	64	Ovary	NotExpected	IV	0.07525619252942248
Male	Former	60	64	Ovary	NotExpected	IV	0.07525619252942248
Male	Never	60	64	Ovary	NotExpected	IV	0.07525619252942248
Male	Any	60	64	Pancreas	No	I	1.845677504905876
Male	Current	60	64	Pancreas	No	I	2.7572022206602425
Male	Former	60	64	Pancreas	No	I	1.7113668955822199
Male	Never	60	64	Pancreas	No	I	1.5845989773909441
Male	Any	60	64	Pancreas	No	II	8.931960531317223
Male	Current	60	64	Pancreas	No	II	13.343187716346687
Male	Former	60	64	Pancreas	No	II	8.281978582560015
Male	Never	60	64	Pancreas	No	II	7.6684986875555685
Male	Any	60	64	Pancreas	No	III	3.383742092327439
Male	Current	60	64	Pancreas	No	III	5.054870737877111
Male	Former	60	64	Pancreas	No	III	3.137505975234069
Male	Never	60	64	Pancreas	No	III	2.9050981252167305
Male	Any	60	64	Pancreas	No	IV	20.464648455910908
Male	Current	60	64	Pancreas	No	IV	30.57152401635099
Male	Former	60	64	Pancreas	No	IV	18.975428699804066
Male	Never	60	64	Pancreas	No	IV	17.569841388707466
Male	Any	60	64	Pancreas	NET	I	0.35583946087385765
Male	Current	60	64	Pancreas	NET	I	0.5315778889389335
Male	Former	60	64	Pancreas	NET	I	0.3299448965827864
Male	Never	60	64	Pancreas	NET	I	0.30550453387295035
Male	Any	60	64	Pancreas	NET	II	0.29304426189611804
Male	Current	60	64	Pancreas	NET	II	0.4377700261850041
Male	Former	60	64	Pancreas	NET	II	0.2717193265975888
Male	Never	60	64	Pancreas	NET	II	0.25159196907184145
Male	Any	60	64	Pancreas	NET	III	0.04186346598515973
Male	Current	60	64	Pancreas	NET	III	0.0625385751692863
Male	Former	60	64	Pancreas	NET	III	0.03881704665679841
Male	Never	60	64	Pancreas	NET	III	0.03594170986740593
Male	Any	60	64	Pancreas	NET	IV	0.8111046534624696
Male	Current	60	64	Pancreas	NET	IV	1.211684893904922
Male	Former	60	64	Pancreas	NET	IV	0.752080278975469
Male	Never	60	64	Pancreas	NET	IV	0.6963706286809898
Male	Any	60	64	Prostate	NotExpected	I	1.1045286656840052
Male	Current	60	64	Prostate	NotExpected	I	1.1045286656840052
Male	Former	60	64	Prostate	NotExpected	I	1.1045286656840052
Male	Never	60	64	Prostate	NotExpected	I	1.1045286656840052
Male	Any	60	64	Prostate	NotExpected	II	407.40435632937016
Male	Current	60	64	Prostate	NotExpected	II	407.40435632937016
Male	Former	60	64	Prostate	NotExpected	II	407.40435632937016
Male	Never	60	64	Prostate	NotExpected	II	407.40435632937016
Male	Any	60	64	Prostate	NotExpected	III	47.192550253611884
Male	Current	60	64	Prostate	NotExpected	III	47.192550253611884
Male	Former	60	64	Prostate	NotExpected	III	47.192550253611884
Male	Never	60	64	Prostate	NotExpected	III	47.192550253611884
Male	Any	60	64	Prostate	NotExpected	IV	32.64090608731269
Male	Current	60	64	Prostate	NotExpected	IV	32.64090608731269
Male	Former	60	64	Prostate	NotExpected	IV	32.64090608731269
Male	Never	60	64	Prostate	NotExpected	IV	32.64090608731269
Male	Any	60	64	Sarcoma	NotExpected	I	4.350142738359496
Male	Current	60	64	Sarcoma	NotExpected	I	4.350142738359496
Male	Former	60	64	Sarcoma	NotExpected	I	4.350142738359496
Male	Never	60	64	Sarcoma	NotExpected	I	4.350142738359496
Male	Any	60	64	Sarcoma	NotExpected	II	2.2182847076402727
Male	Current	60	64	Sarcoma	NotExpected	II	2.2182847076402727
Male	Former	60	64	Sarcoma	NotExpected	II	2.2182847076402727
Male	Never	60	64	Sarcoma	NotExpected	II	2.2182847076402727
Male	Any	60	64	Sarcoma	NotExpected	III	2.8520803383946367
Male	Current	60	64	Sarcoma	NotExpected	III	2.8520803383946367
Male	Former	60	64	Sarcoma	NotExpected	III	2.8520803383946367
Male	Never	60	64	Sarcoma	NotExpected	III	2.8520803383946367
Male	Any	60	64	Sarcoma	NotExpected	IV	2.967315907622702
Male	Current	60	64	Sarcoma	NotExpected	IV	2.967315907622702
Male	Former	60	64	Sarcoma	NotExpected	IV	2.967315907622702
Male	Never	60	64	Sarcoma	NotExpected	IV	2.967315907622702
Male	Any	60	64	Stomach	No	I	5.660216837350818
Male	Current	60	64	Stomach	No	I	8.23221572969464
Male	Former	60	64	Stomach	No	I	5.912641131824881
Male	Never	60	64	Stomach	No	I	4.548185486019139
Male	Any	60	64	Stomach	No	II	3.4262376387793783
Male	Current	60	64	Stomach	No	II	4.983117819357713
Male	Former	60	64	Stomach	No	II	3.5790348978812307
Male	Never	60	64	Stomach	No	II	2.7531037676009467
Male	Any	60	64	Stomach	No	III	2.7819363604851897
Male	Current	60	64	Stomach	No	III	4.046046454381835
Male	Former	60	64	Stomach	No	III	2.9060002158543563
Male	Never	60	64	Stomach	No	III	2.235384781426428
Male	Any	60	64	Stomach	No	IV	10.718282947323887
Male	Current	60	64	Stomach	No	IV	15.588663828570699
Male	Former	60	64	Stomach	No	IV	11.196277887923706
Male	Never	60	64	Stomach	No	IV	8.612521452249005
Male	Any	60	64	Stomach	NET	I	0.14684242972397885
Male	Current	60	64	Stomach	NET	I	0.21356753539606405
Male	Former	60	64	Stomach	NET	I	0.15339104752203495
Male	Never	60	64	Stomach	NET	I	0.11799311347848843
Male	Any	60	64	Stomach	NET	II	0.016315825524886543
Male	Current	60	64	Stomach	NET	II	0.023729726155118234
Male	Former	60	64	Stomach	NET	II	0.017043449724670555
Male	Never	60	64	Stomach	NET	II	0.013110345942054272
Male	Any	60	64	Stomach	NET	III	0.016315825524886543
Male	Current	60	64	Stomach	NET	III	0.023729726155118234
Male	Former	60	64	Stomach	NET	III	0.017043449724670555
Male	Never	60	64	Stomach	NET	III	0.013110345942054272
Male	Any	60	64	Stomach	NET	IV	0.22298294884011602
Male	Current	60	64	Stomach	NET	IV	0.3243062574532824
Male	Former	60	64	Stomach	NET	IV	0.23292714623716418
Male	Never	60	64	Stomach	NET	IV	0.17917472787474167
Male	Any	60	64	Thyroid	NotExpected	I	6.97754457695817
Male	Current	60	64	Thyroid	NotExpected	I	6.97754457695817
Male	Former	60	64	Thyroid	NotExpected	I	6.97754457695817
Male	Never	60	64	Thyroid	NotExpected	I	6.97754457695817
Male	Any	60	64	Thyroid	NotExpected	II	1.9528679980896542
Male	Current	60	64	Thyroid	NotExpected	II	1.9528679980896542
Male	Former	60	64	Thyroid	NotExpected	II	1.9528679980896542
Male	Never	60	64	Thyroid	NotExpected	II	1.9528679980896542
Male	Any	60	64	Thyroid	NotExpected	III	3.557386569493046
Male	Current	60	64	Thyroid	NotExpected	III	3.557386569493046
Male	Former	60	64	Thyroid	NotExpected	III	3.557386569493046
Male	Never	60	64	Thyroid	NotExpected	III	3.557386569493046
Male	Any	60	64	Thyroid	NotExpected	IV	3.124588796943447
Male	Current	60	64	Thyroid	NotExpected	IV	3.124588796943447
Male	Former	60	64	Thyroid	NotExpected	IV	3.124588796943447
Male	Never	60	64	Thyroid	NotExpected	IV	3.124588796943447
Male	Any	60	64	Urothelial Tract	No	I	1.47376710370119
Male	Current	60	64	Urothelial Tract	No	I	1.47376710370119
Male	Former	60	64	Urothelial Tract	No	I	1.47376710370119
Male	Never	60	64	Urothelial Tract	No	I	1.47376710370119
Male	Any	60	64	Urothelial Tract	No	II	0.6114565643015576
Male	Current	60	64	Urothelial Tract	No	II	0.6114565643015576
Male	Former	60	64	Urothelial Tract	No	II	0.6114565643015576
Male	Never	60	64	Urothelial Tract	No	II	0.6114565643015576
Male	Any	60	64	Urothelial Tract	No	III	1.118390638978917
Male	Current	60	64	Urothelial Tract	No	III	1.118390638978917
Male	Former	60	64	Urothelial Tract	No	III	1.118390638978917
Male	Never	60	64	Urothelial Tract	No	III	1.118390638978917
Male	Any	60	64	Urothelial Tract	No	IV	1.3117572447836836
Male	Current	60	64	Urothelial Tract	No	IV	1.3117572447836836
Male	Former	60	64	Urothelial Tract	No	IV	1.3117572447836836
Male	Never	60	64	Urothelial Tract	No	IV	1.3117572447836836
Male	Any	60	64	Urothelial Tract	NET	I	0
Male	Current	60	64	Urothelial Tract	NET	I	0
Male	Former	60	64	Urothelial Tract	NET	I	0
Male	Never	60	64	Urothelial Tract	NET	I	0
Male	Any	60	64	Urothelial Tract	NET	II	0
Male	Current	60	64	Urothelial Tract	NET	II	0
Male	Former	60	64	Urothelial Tract	NET	II	0
Male	Never	60	64	Urothelial Tract	NET	II	0
Male	Any	60	64	Urothelial Tract	NET	III	0
Male	Current	60	64	Urothelial Tract	NET	III	0
Male	Former	60	64	Urothelial Tract	NET	III	0
Male	Never	60	64	Urothelial Tract	NET	III	0
Male	Any	60	64	Urothelial Tract	NET	IV	0.009816025112533367
Male	Current	60	64	Urothelial Tract	NET	IV	0.009816025112533367
Male	Former	60	64	Urothelial Tract	NET	IV	0.009816025112533367
Male	Never	60	64	Urothelial Tract	NET	IV	0.009816025112533367
Male	Any	60	64	Uterus	No	I	0
Male	Current	60	64	Uterus	No	I	0
Male	Former	60	64	Uterus	No	I	0
Male	Never	60	64	Uterus	No	I	0
Male	Any	60	64	Uterus	No	II	0
Male	Current	60	64	Uterus	No	II	0
Male	Former	60	64	Uterus	No	II	0
Male	Never	60	64	Uterus	No	II	0
Male	Any	60	64	Uterus	No	III	0
Male	Current	60	64	Uterus	No	III	0
Male	Former	60	64	Uterus	No	III	0
Male	Never	60	64	Uterus	No	III	0
Male	Any	60	64	Uterus	No	IV	0
Male	Current	60	64	Uterus	No	IV	0
Male	Former	60	64	Uterus	No	IV	0
Male	Never	60	64	Uterus	No	IV	0
Male	Any	60	64	Uterus	NET	I	0
Male	Current	60	64	Uterus	NET	I	0
Male	Former	60	64	Uterus	NET	I	0
Male	Never	60	64	Uterus	NET	I	0
Male	Any	60	64	Uterus	NET	II	0
Male	Current	60	64	Uterus	NET	II	0
Male	Former	60	64	Uterus	NET	II	0
Male	Never	60	64	Uterus	NET	II	0
Male	Any	60	64	Uterus	NET	III	0
Male	Current	60	64	Uterus	NET	III	0
Male	Former	60	64	Uterus	NET	III	0
Male	Never	60	64	Uterus	NET	III	0
Male	Any	60	64	Uterus	NET	IV	0
Male	Current	60	64	Uterus	NET	IV	0
Male	Former	60	64	Uterus	NET	IV	0
Male	Never	60	64	Uterus	NET	IV	0
Male	Any	65	69	Anus	NotExpected	I	1.0030148287435252
Male	Current	65	69	Anus	NotExpected	I	1.0030148287435252
Male	Former	65	69	Anus	NotExpected	I	1.0030148287435252
Male	Never	65	69	Anus	NotExpected	I	1.0030148287435252
Male	Any	65	69	Anus	NotExpected	II	1.7293359116267675
Male	Current	65	69	Anus	NotExpected	II	1.7293359116267675
Male	Former	65	69	Anus	NotExpected	II	1.7293359116267675
Male	Never	65	69	Anus	NotExpected	II	1.7293359116267675
Male	Any	65	69	Anus	NotExpected	III	1.0635415856504622
Male	Current	65	69	Anus	NotExpected	III	1.0635415856504622
Male	Former	65	69	Anus	NotExpected	III	1.0635415856504622
Male	Never	65	69	Anus	NotExpected	III	1.0635415856504622
Male	Any	65	69	Anus	NotExpected	IV	0.4928607348136287
Male	Current	65	69	Anus	NotExpected	IV	0.4928607348136287
Male	Former	65	69	Anus	NotExpected	IV	0.4928607348136287
Male	Never	65	69	Anus	NotExpected	IV	0.4928607348136287
Male	Any	65	69	Bladder	No	I	29.573937489867774
Male	Current	65	69	Bladder	No	I	58.70413195154794
Male	Former	65	69	Bladder	No	I	35.67404941670992
Male	Never	65	69	Bladder	No	I	15.052341526037937
Male	Any	65	69	Bladder	No	II	12.483613998126877
Male	Current	65	69	Bladder	No	II	24.77991723723995
Male	Former	65	69	Bladder	No	II	15.058565090322745
Male	Never	65	69	Bladder	No	II	6.3538249326256295
Male	Any	65	69	Bladder	No	III	4.819983081281333
Male	Current	65	69	Bladder	No	III	9.56764458248786
Male	Former	65	69	Bladder	No	III	5.814184015511856
Male	Never	65	69	Bladder	No	III	2.4532422006379133
Male	Any	65	69	Bladder	No	IV	8.310560799436402
Male	Current	65	69	Bladder	No	IV	16.496425541192203
Male	Former	65	69	Bladder	No	IV	10.024750905801419
Male	Never	65	69	Bladder	No	IV	4.229852702869796
Male	Any	65	69	Bladder	NET	I	0.16372519353592893
Male	Current	65	69	Bladder	NET	I	0.3249937675163751
Male	Former	65	69	Bladder	NET	I	0.19749621256764338
Male	Never	65	69	Bladder	NET	I	0.08333173526060901
Male	Any	65	69	Bladder	NET	II	0.3132134137209076
Male	Current	65	69	Bladder	NET	II	0.6217272074226308
Male	Former	65	69	Bladder	NET	II	0.37781884143375266
Male	Never	65	69	Bladder	NET	II	0.15941723267246946
Male	Any	65	69	Bladder	NET	III	0.16372519353592893
Male	Current	65	69	Bladder	NET	III	0.3249937675163751
Male	Former	65	69	Bladder	NET	III	0.19749621256764338
Male	Never	65	69	Bladder	NET	III	0.08333173526060901
Male	Any	65	69	Bladder	NET	IV	0.39863525382660964
Male	Current	65	69	Bladder	NET	IV	0.7912891730833481
Male	Former	65	69	Bladder	NET	IV	0.48086034364295793
Male	Never	65	69	Bladder	NET	IV	0.2028946597649611
Male	Any	65	69	Breast	NotExpected	I	1.5282519853791232
Male	Current	65	69	Breast	NotExpected	I	1.5282519853791232
Male	Former	65	69	Breast	NotExpected	I	1.5282519853791232
Male	Never	65	69	Breast	NotExpected	I	1.5282519853791232
Male	Any	65	69	Breast	NotExpected	II	2.037669313838831
Male	Current	65	69	Breast	NotExpected	II	2.037669313838831
Male	Former	65	69	Breast	NotExpected	II	2.037669313838831
Male	Never	65	69	Breast	NotExpected	II	2.037669313838831
Male	Any	65	69	Breast	NotExpected	III	0.6629403589544143
Male	Current	65	69	Breast	NotExpected	III	0.6629403589544143
Male	Former	65	69	Breast	NotExpected	III	0.6629403589544143
Male	Never	65	69	Breast	NotExpected	III	0.6629403589544143
Male	Any	65	69	Breast	NotExpected	IV	0.3558942979650013
Male	Current	65	69	Breast	NotExpected	IV	0.3558942979650013
Male	Former	65	69	Breast	NotExpected	IV	0.3558942979650013
Male	Never	65	69	Breast	NotExpected	IV	0.3558942979650013
Male	Any	65	69	Cervix	No	I	0
Male	Current	65	69	Cervix	No	I	0
Male	Former	65	69	Cervix	No	I	0
Male	Never	65	69	Cervix	No	I	0
Male	Any	65	69	Cervix	No	II	0
Male	Current	65	69	Cervix	No	II	0
Male	Former	65	69	Cervix	No	II	0
Male	Never	65	69	Cervix	No	II	0
Male	Any	65	69	Cervix	No	III	0
Male	Current	65	69	Cervix	No	III	0
Male	Former	65	69	Cervix	No	III	0
Male	Never	65	69	Cervix	No	III	0
Male	Any	65	69	Cervix	No	IV	0
Male	Current	65	69	Cervix	No	IV	0
Male	Former	65	69	Cervix	No	IV	0
Male	Never	65	69	Cervix	No	IV	0
Male	Any	65	69	Cervix	NET	I	0
Male	Current	65	69	Cervix	NET	I	0
Male	Former	65	69	Cervix	NET	I	0
Male	Never	65	69	Cervix	NET	I	0
Male	Any	65	69	Cervix	NET	II	0
Male	Current	65	69	Cervix	NET	II	0
Male	Former	65	69	Cervix	NET	II	0
Male	Never	65	69	Cervix	NET	II	0
Male	Any	65	69	Cervix	NET	III	0
Male	Current	65	69	Cervix	NET	III	0
Male	Former	65	69	Cervix	NET	III	0
Male	Never	65	69	Cervix	NET	III	0
Male	Any	65	69	Cervix	NET	IV	0
Male	Current	65	69	Cervix	NET	IV	0
Male	Former	65	69	Cervix	NET	IV	0
Male	Never	65	69	Cervix	NET	IV	0
Male	Any	65	69	Colon/Rectum	No	I	43.905498498253024
Male	Current	65	69	Colon/Rectum	No	I	57.28618571879554
Male	Former	65	69	Colon/Rectum	No	I	45.52544560434081
Male	Never	65	69	Colon/Rectum	No	I	37.937871336950685
Male	Any	65	69	Colon/Rectum	No	II	40.19578223411375
Male	Current	65	69	Colon/Rectum	No	II	52.445892312720794
Male	Former	65	69	Colon/Rectum	No	II	41.678854818056244
Male	Never	65	69	Colon/Rectum	No	II	34.73237901504688
Male	Any	65	69	Colon/Rectum	No	III	40.89315137679109
Male	Current	65	69	Colon/Rectum	No	III	53.35579242975422
Male	Former	65	69	Colon/Rectum	No	III	42.401954248811286
Male	Never	65	69	Colon/Rectum	No	III	35.33496187400941
Male	Any	65	69	Colon/Rectum	No	IV	33.07111398263696
Male	Current	65	69	Colon/Rectum	No	IV	43.14990245725552
Male	Former	65	69	Colon/Rectum	No	IV	34.29131321106398
Male	Never	65	69	Colon/Rectum	No	IV	28.576094342553322
Male	Any	65	69	Colon/Rectum	NET	I	0.2188335767985223
Male	Current	65	69	Colon/Rectum	NET	I	0.2855255344040169
Male	Former	65	69	Colon/Rectum	NET	I	0.2269077094601458
Male	Never	65	69	Colon/Rectum	NET	I	0.18908975788345486
Male	Any	65	69	Colon/Rectum	NET	II	0.09176891930260614
Male	Current	65	69	Colon/Rectum	NET	II	0.11973651442749096
Male	Former	65	69	Colon/Rectum	NET	II	0.0951548459026418
Male	Never	65	69	Colon/Rectum	NET	II	0.07929570491886818
Male	Any	65	69	Colon/Rectum	NET	III	0.25412931499183233
Male	Current	65	69	Colon/Rectum	NET	III	0.33157803995305185
Male	Former	65	69	Colon/Rectum	NET	III	0.263505727115008
Male	Never	65	69	Colon/Rectum	NET	III	0.21958810592917338
Male	Any	65	69	Colon/Rectum	NET	IV	0.5929684016476088
Male	Current	65	69	Colon/Rectum	NET	IV	0.7736820932237877
