Sex	Lower	Upper	SEER_Draw	Stage	IR	N	Pop	Rate	NET
Male	70	74	Colon/Rectum	III	0.31	33	10785961	0.3059532664729643	NET
Male	70	74	Colon/Rectum	IV	0.7	75	10785961	0.6953483328931006	NET
Male	70	74	Colon/Rectum	Unknown/missing	0.06	6	10785961	0.055627866631448045	NET
Male	70	74	Esophagus	I	5.77	622	10785961	5.766755507460114	No
Male	70	74	Esophagus	II	6.71	724	10785961	6.71242924019473	No
Male	70	74	Esophagus	III	6.9	744	10785961	6.897855462299558	No
Male	70	74	Esophagus	IV	10.92	1178	10785961	10.9216044819743	No
Male	70	74	Esophagus	Unknown/missing	5.3	572	10785961	5.303189952198047	No
Male	70	74	Esophagus	I	0.03	3	10785961	0.027813933315724022	NET
Male	70	74	Esophagus	II	0.04	4	10785961	0.03708524442096536	NET
Male	70	74	Esophagus	III	0.04	4	10785961	0.03708524442096536	NET
Male	70	74	Esophagus	IV	0.25	27	10785961	0.2503253998415162	NET
Male	70	74	Esophagus	Unknown/missing	0.01	1	10785961	0.00927131110524134	NET
Male	70	74	Gallbladder	I	3.46	373	10785961	3.45819904225502	No
Male	70	74	Gallbladder	II	3.92	423	10785961	3.921764597517087	No
Male	70	74	Gallbladder	III	1.44	155	10785961	1.4370532213124079	No
Male	70	74	Gallbladder	IV	4.57	493	10785961	4.570756374883981	No
Male	70	74	Gallbladder	Unknown/missing	1.91	206	10785961	1.909890087679716	No
Male	70	74	Gallbladder	I	0	0	10785961	0	NET
Male	70	74	Gallbladder	II	0.01	1	10785961	0.00927131110524134	NET
Male	70	74	Gallbladder	III	0	0	10785961	0	NET
Male	70	74	Gallbladder	IV	0.01	1	10785961	0.00927131110524134	NET
Male	70	74	Gallbladder	Unknown/missing	0.12	13	10785961	0.12052704436813744	NET
Male	70	74	Head and Neck	I	23.3	2513	10785961	23.298804807471488	No
Male	70	74	Head and Neck	II	11.78	1271	10785961	11.783836414761744	No
Male	70	74	Head and Neck	III	12.91	1393	10785961	12.914936369601188	No
Male	70	74	Head and Neck	IV	32.62	3518	10785961	32.61647246823904	No
Male	70	74	Head and Neck	Unknown/missing	13.55	1461	10785961	13.5453855247576	No
Male	70	74	Head and Neck	I	0.05	5	10785961	0.046356555526206704	NET
Male	70	74	Head and Neck	II	0.03	3	10785961	0.027813933315724022	NET
Male	70	74	Head and Neck	III	0.06	6	10785961	0.055627866631448045	NET
Male	70	74	Head and Neck	IV	0.19	21	10785961	0.19469753321006816	NET
Male	70	74	Head and Neck	Unknown/missing	0.06	7	10785961	0.06489917773668939	NET
Male	70	74	Kidney	I	48.95	5280	10785961	48.95252263567428	NotExpected
Male	70	74	Kidney	II	6.15	663	10785961	6.146879262775008	NotExpected
Male	70	74	Kidney	III	12.79	1380	10785961	12.794409325233051	NotExpected
Male	70	74	Kidney	IV	13.89	1498	10785961	13.88842403565153	NotExpected
Male	70	74	Kidney	Unknown/missing	6.08	656	10785961	6.081980085038319	NotExpected
Male	70	74	Liver/Bile-duct	I	14.57	1572	10785961	14.57450105743939	NotExpected
Male	70	74	Liver/Bile-duct	II	6.72	725	10785961	6.721700551299973	NotExpected
Male	70	74	Liver/Bile-duct	III	10.2	1100	10785961	10.198442215765475	NotExpected
Male	70	74	Liver/Bile-duct	IV	8.78	947	10785961	8.77993161666355	NotExpected
Male	70	74	Liver/Bile-duct	Unknown/missing	10.65	1149	10785961	10.6527364599223	NotExpected
Male	70	74	Lung	I	80.05	8634	10785961	80.04850008265373	No
Male	70	74	Lung	II	16.72	1803	10785961	16.716173922750137	No
Male	70	74	Lung	III	76.6	8262	10785961	76.59957235150395	No
Male	70	74	Lung	IV	131.75	14211	10785961	131.7546021165847	No
Male	70	74	Lung	Unknown/missing	32.52	3508	10785961	32.52375935718662	No
Male	70	74	Lung	I	3.5	377	10785961	3.4952842866759855	NET
Male	70	74	Lung	II	1.34	144	10785961	1.335068799154753	NET
Male	70	74	Lung	III	11.69	1261	10785961	11.69112330370933	NET
Male	70	74	Lung	IV	32.07	3459	10785961	32.0694651130298	NET
Male	70	74	Lung	Unknown/missing	4.86	524	10785961	4.858167019146463	NET
Male	70	74	Lymphoma	I	26.66	2876	10785961	26.664290738674097	NotExpected
Male	70	74	Lymphoma	II	13.46	1452	10785961	13.461943724810428	NotExpected
Male	70	74	Lymphoma	III	16.22	1750	10785961	16.224794434172345	NotExpected
Male	70	74	Lymphoma	IV	35.91	3873	10785961	35.907787910599716	NotExpected
Male	70	74	Lymphoma	Unknown/missing	11.55	1246	10785961	11.552053637130712	NotExpected
Male	70	74	Lymphoid Leukemia	I	0.86	93	10785961	0.8622319327874447	NotExpected
Male	70	74	Lymphoid Leukemia	II	0.55	59	10785961	0.5470073552092392	NotExpected
Male	70	74	Lymphoid Leukemia	III	1.01	109	10785961	1.0105729104713062	NotExpected
Male	70	74	Lymphoid Leukemia	IV	1.33	143	10785961	1.3257974880495118	NotExpected
Male	70	74	Lymphoid Leukemia	Unknown/missing	40.09	4324	10785961	40.08914921906356	NotExpected
Male	70	74	Melanoma	I	83.27	8981	10785961	83.26564503617249	NotExpected
Male	70	74	Melanoma	II	16.76	1808	10785961	16.762530478276346	NotExpected
Male	70	74	Melanoma	III	7.72	833	10785961	7.723002150666037	NotExpected
Male	70	74	Melanoma	IV	5.74	619	10785961	5.738941574144389	NotExpected
Male	70	74	Melanoma	Unknown/missing	14.56	1570	10785961	14.555958435228904	NotExpected
Male	70	74	Myeloid Neoplasm	I	0	0	10785961	0	NotExpected
Male	70	74	Myeloid Neoplasm	II	0	0	10785961	0	NotExpected
Male	70	74	Myeloid Neoplasm	III	0	0	10785961	0	NotExpected
Male	70	74	Myeloid Neoplasm	IV	0	0	10785961	0	NotExpected
Male	70	74	Myeloid Neoplasm	Unknown/missing	34.55	3727	10785961	34.55417648923448	NotExpected
Male	70	74	Plasma Cell Neoplasm	I	0.01	1	10785961	0.00927131110524134	NotExpected
Male	70	74	Plasma Cell Neoplasm	II	0	0	10785961	0	NotExpected
Male	70	74	Plasma Cell Neoplasm	III	0	0	10785961	0	NotExpected
Male	70	74	Plasma Cell Neoplasm	IV	0	0	10785961	0	NotExpected
Male	70	74	Plasma Cell Neoplasm	Unknown/missing	42.5	4584	10785961	42.49969010642631	NotExpected
Male	70	74	Ovary	I	0.01	1	10785961	0.00927131110524134	NotExpected
Male	70	74	Ovary	II	0	0	10785961	0	NotExpected
Male	70	74	Ovary	III	0	0	10785961	0	NotExpected
Male	70	74	Ovary	IV	0.02	2	10785961	0.01854262221048268	NotExpected
Male	70	74	Ovary	Unknown/missing	0.2	22	10785961	0.2039688443153095	NotExpected
Male	70	74	Pancreas	I	3.92	423	10785961	3.921764597517087	No
Male	70	74	Pancreas	II	15.97	1722	10785961	15.965197723225588	No
Male	70	74	Pancreas	III	5.07	547	10785961	5.071407174567014	No
Male	70	74	Pancreas	IV	32.87	3545	10785961	32.86679786808055	No
Male	70	74	Pancreas	Unknown/missing	9.53	1028	10785961	9.5309078161881	No
Male	70	74	Pancreas	I	0.69	74	10785961	0.6860770217878592	NET
Male	70	74	Pancreas	II	0.41	44	10785961	0.407937688630619	NET
Male	70	74	Pancreas	III	0.03	3	10785961	0.027813933315724022	NET
Male	70	74	Pancreas	IV	1.14	123	10785961	1.140371265944685	NET
Male	70	74	Pancreas	Unknown/missing	0.16	17	10785961	0.1576122887891028	NET
Male	70	74	Prostate	I	3.48	375	10785961	3.476741664465503	NotExpected
Male	70	74	Prostate	II	619.97	66870	10785961	619.9725736074885	NotExpected
Male	70	74	Prostate	III	47.44	5117	10785961	47.441298925519945	NotExpected
Male	70	74	Prostate	IV	51.38	5542	10785961	51.38160614524751	NotExpected
Male	70	74	Prostate	Unknown/missing	68.98	7440	10785961	68.97855462299557	NotExpected
Male	70	74	Sarcoma	I	3.38	365	10785961	3.3840285534130894	NotExpected
Male	70	74	Sarcoma	II	2.06	222	10785961	2.058231065363578	NotExpected
Male	70	74	Sarcoma	III	2.54	274	10785961	2.5403392428361276	NotExpected
Male	70	74	Sarcoma	IV	2.62	283	10785961	2.6237810427832997	NotExpected
Male	70	74	Sarcoma	Unknown/missing	11.58	1249	10785961	11.579867570446435	NotExpected
Male	70	74	Stomach	I	12.28	1324	10785961	12.275215903339534	No
Male	70	74	Stomach	II	5.73	618	10785961	5.729670263039148	No
Male	70	74	Stomach	III	4.54	490	10785961	4.5429424415682575	No
Male	70	74	Stomach	IV	16.24	1752	10785961	16.243337056382828	No
Male	70	74	Stomach	Unknown/missing	8.22	887	10785961	8.22365295034907	No
Male	70	74	Stomach	I	0.23	25	10785961	0.2317827776310335	NET
Male	70	74	Stomach	II	0.03	3	10785961	0.027813933315724022	NET
Male	70	74	Stomach	III	0.01	1	10785961	0.00927131110524134	NET
Male	70	74	Stomach	IV	0.28	30	10785961	0.2781393331572402	NET
Male	70	74	Stomach	Unknown/missing	0.11	12	10785961	0.11125573326289609	NET
Male	70	74	Thyroid	I	6.78	731	10785961	6.77732841793142	NotExpected
Male	70	74	Thyroid	II	2.42	261	10785961	2.41981219846799	NotExpected
Male	70	74	Thyroid	III	3.58	386	10785961	3.578726086623158	NotExpected
Male	70	74	Thyroid	IV	4.18	451	10785961	4.1813613084638455	NotExpected
Male	70	74	Thyroid	Unknown/missing	1.33	143	10785961	1.3257974880495118	NotExpected
Male	70	74	Urothelial Tract	I	3.53	381	10785961	3.5323695310969505	No
Male	70	74	Urothelial Tract	II	1.61	174	10785961	1.6132081323119933	No
Male	70	74	Urothelial Tract	III	3.5	378	10785961	3.504555597781227	No
Male	70	74	Urothelial Tract	IV	3.2	345	10785961	3.1986023313082628	No
Male	70	74	Urothelial Tract	Unknown/missing	0.79	85	10785961	0.788061443945514	No
Male	70	74	Urothelial Tract	I	0	0	10785961	0	NET
Male	70	74	Urothelial Tract	II	0	0	10785961	0	NET
Male	70	74	Urothelial Tract	III	0.02	2	10785961	0.01854262221048268	NET
Male	70	74	Urothelial Tract	IV	0.06	7	10785961	0.06489917773668939	NET
Male	70	74	Urothelial Tract	Unknown/missing	0.02	2	10785961	0.01854262221048268	NET
Male	70	74	Uterus	I	0	0	10785961	0	No
Male	70	74	Uterus	II	0	0	10785961	0	No
Male	70	74	Uterus	III	0	0	10785961	0	No
Male	70	74	Uterus	IV	0	0	10785961	0	No
Male	70	74	Uterus	Unknown/missing	0	0	10785961	0	No
Male	70	74	Uterus	I	0	0	10785961	0	NET
Male	70	74	Uterus	II	0	0	10785961	0	NET
Male	70	74	Uterus	III	0	0	10785961	0	NET
Male	70	74	Uterus	IV	0	0	10785961	0	NET
Male	70	74	Uterus	Unknown/missing	0	0	10785961	0	NET
Male	70	74	CUP	I	0	0	10785961	0	NotExpected
Male	70	74	CUP	II	0	0	10785961	0	NotExpected
Male	70	74	CUP	III	0	0	10785961	0	NotExpected
Male	70	74	CUP	IV	0	0	10785961	0	NotExpected
Male	70	74	CUP	Unknown/missing	37.74	4071	10785961	37.7435075094375	NotExpected
Male	70	74	Brain	I	0	0	10785961	0	NotExpected
Male	70	74	Brain	II	0	0	10785961	0	NotExpected
Male	70	74	Brain	III	0	0	10785961	0	NotExpected
Male	70	74	Brain	IV	0	0	10785961	0	NotExpected
Male	70	74	Brain	Unknown/missing	23.7	2556	10785961	23.697471184996868	NotExpected
Male	70	74	[OTHER]	I	7.05	760	10785961	7.046196439983419	NotExpected
Male	70	74	[OTHER]	II	3.98	429	10785961	3.977392464148535	NotExpected
Male	70	74	[OTHER]	III	5.11	551	10785961	5.1084924189879795	NotExpected
Male	70	74	[OTHER]	IV	5.41	584	10785961	5.414445685460943	NotExpected
Male	70	74	[OTHER]	Unknown/missing	70.97	7655	10785961	70.97188651062247	NotExpected
Male	75	79	Anus	I	0.73	58	7898261	0.7343388626939525	NotExpected
Male	75	79	Anus	II	1.25	99	7898261	1.2534404725293327	NotExpected
Male	75	79	Anus	III	0.76	60	7898261	0.7596608924420198	NotExpected
Male	75	79	Anus	IV	0.51	40	7898261	0.5064405949613465	NotExpected
Male	75	79	Anus	Unknown/missing	1.28	101	7898261	1.2787625022774	NotExpected
Male	75	79	Bladder	I	60.17	4752	7898261	60.165142681407964	No
Male	75	79	Bladder	II	26.14	2065	7898261	26.144995714879514	No
Male	75	79	Bladder	III	10.14	801	7898261	10.141472914100964	No
Male	75	79	Bladder	IV	15.4	1216	7898261	15.395794086824937	No
Male	75	79	Bladder	Unknown/missing	11.96	945	7898261	11.964659055961812	No
Male	75	79	Bladder	I	0.18	14	7898261	0.17725420823647128	NET
Male	75	79	Bladder	II	0.76	60	7898261	0.7596608924420198	NET
Male	75	79	Bladder	III	0.3	24	7898261	0.3038643569768079	NET
Male	75	79	Bladder	IV	0.71	56	7898261	0.7090168329458851	NET
Male	75	79	Bladder	Unknown/missing	0.16	13	7898261	0.16459319336243763	NET
Male	75	79	Breast	I	2.19	173	7898261	2.1903555732078237	NotExpected
Male	75	79	Breast	II	2.91	230	7898261	2.9120334210277425	NotExpected
Male	75	79	Breast	III	0.85	67	7898261	0.8482879965602554	NotExpected
Male	75	79	Breast	IV	0.53	42	7898261	0.5317626247094139	NotExpected
Male	75	79	Breast	Unknown/missing	0.53	42	7898261	0.5317626247094139	NotExpected
Male	75	79	Cervix	I	0	0	7898261	0	No
Male	75	79	Cervix	II	0	0	7898261	0	No
Male	75	79	Cervix	III	0	0	7898261	0	No
Male	75	79	Cervix	IV	0	0	7898261	0	No
Male	75	79	Cervix	Unknown/missing	0	0	7898261	0	No
Male	75	79	Cervix	I	0	0	7898261	0	NET
Male	75	79	Cervix	II	0	0	7898261	0	NET
Male	75	79	Cervix	III	0	0	7898261	0	NET
Male	75	79	Cervix	IV	0	0	7898261	0	NET
Male	75	79	Cervix	Unknown/missing	0	0	7898261	0	NET
Male	75	79	Colon/Rectum	I	64.52	5096	7898261	64.52053179807555	No
Male	75	79	Colon/Rectum	II	67.29	5315	7898261	67.29329405548891	No
Male	75	79	Colon/Rectum	III	57.01	4503	7898261	57.01254997777359	No
Male	75	79	Colon/Rectum	IV	44.36	3504	7898261	44.364196118613954	No
Male	75	79	Colon/Rectum	Unknown/missing	20.17	1593	7898261	20.168996694335625	No
Male	75	79	Colon/Rectum	I	0.2	16	7898261	0.2025762379845386	NET
Male	75	79	Colon/Rectum	II	0.14	11	7898261	0.1392711636143703	NET
Male	75	79	Colon/Rectum	III	0.33	26	7898261	0.32918638672487527	NET
Male	75	79	Colon/Rectum	IV	0.75	59	7898261	0.7469998775679861	NET
Male	75	79	Colon/Rectum	Unknown/missing	0.1	8	7898261	0.1012881189922693	NET
Male	75	79	Esophagus	I	7.5	592	7898261	7.495320805427929	No
Male	75	79	Esophagus	II	7.51	593	7898261	7.507981820301962	No
Male	75	79	Esophagus	III	7.56	597	7898261	7.558625879798098	No
Male	75	79	Esophagus	IV	12.83	1013	7898261	12.825608067396102	No
Male	75	79	Esophagus	Unknown/missing	7.89	623	7898261	7.887812266522973	No
Male	75	79	Esophagus	I	0.01	1	7898261	0.012661014874033663	NET
Male	75	79	Esophagus	II	0.04	3	7898261	0.03798304462210099	NET
Male	75	79	Esophagus	III	0.05	4	7898261	0.05064405949613465	NET
Male	75	79	Esophagus	IV	0.2	16	7898261	0.2025762379845386	NET
Male	75	79	Esophagus	Unknown/missing	0.06	5	7898261	0.06330507437016832	NET
Male	75	79	Gallbladder	I	5.75	454	7898261	5.7481007528112835	No
Male	75	79	Gallbladder	II	5.06	400	7898261	5.064405949613465	No
Male	75	79	Gallbladder	III	1.92	152	7898261	1.9244742608531171	No
Male	75	79	Gallbladder	IV	5.55	438	7898261	5.545524514826744	No
Male	75	79	Gallbladder	Unknown/missing	3.2	253	7898261	3.2032367631305165	No
Male	75	79	Gallbladder	I	0.03	2	7898261	0.025322029748067326	NET
Male	75	79	Gallbladder	II	0.03	2	7898261	0.025322029748067326	NET
Male	75	79	Gallbladder	III	0	0	7898261	0	NET
Male	75	79	Gallbladder	IV	0.08	6	7898261	0.07596608924420198	NET
Male	75	79	Gallbladder	Unknown/missing	0.13	10	7898261	0.12661014874033663	NET
Male	75	79	Head and Neck	I	25.13	1985	7898261	25.132114524956823	No
Male	75	79	Head and Neck	II	12.14	959	7898261	12.141913264198283	No
Male	75	79	Head and Neck	III	12.53	990	7898261	12.534404725293328	No
Male	75	79	Head and Neck	IV	29.21	2307	7898261	29.208961314395662	No
Male	75	79	Head and Neck	Unknown/missing	16.07	1269	7898261	16.066827875148718	No
Male	75	79	Head and Neck	I	0.01	1	7898261	0.012661014874033663	NET
Male	75	79	Head and Neck	II	0.06	5	7898261	0.06330507437016832	NET
Male	75	79	Head and Neck	III	0.04	3	7898261	0.03798304462210099	NET
Male	75	79	Head and Neck	IV	0.27	21	7898261	0.26588131235470697	NET
Male	75	79	Head and Neck	Unknown/missing	0.06	5	7898261	0.06330507437016832	NET
Male	75	79	Kidney	I	49.21	3887	7898261	49.213364815368855	NotExpected
Male	75	79	Kidney	II	6.19	489	7898261	6.191236273402462	NotExpected
Male	75	79	Kidney	III	13.24	1046	7898261	13.243421558239213	NotExpected
Male	75	79	Kidney	IV	15.38	1215	7898261	15.383133071950901	NotExpected
Male	75	79	Kidney	Unknown/missing	8.12	641	7898261	8.115710534255578	NotExpected
Male	75	79	Liver/Bile-duct	I	16.33	1290	7898261	16.33270918750343	NotExpected
Male	75	79	Liver/Bile-duct	II	5.95	470	7898261	5.950676990795822	NotExpected
Male	75	79	Liver/Bile-duct	III	10.48	828	7898261	10.483320315699874	NotExpected
Male	75	79	Liver/Bile-duct	IV	9.7	766	7898261	9.698337393509787	NotExpected
Male	75	79	Liver/Bile-duct	Unknown/missing	12.9	1019	7898261	12.901574156640303	NotExpected
Male	75	79	Lung	I	103.49	8174	7898261	103.49113558035118	No
Male	75	79	Lung	II	20.54	1622	7898261	20.536166125682602	No
Male	75	79	Lung	III	96.83	7648	7898261	96.83144175660946	No
Male	75	79	Lung	IV	166.56	13155	7898261	166.55565066791286	No
Male	75	79	Lung	Unknown/missing	47.43	3746	7898261	47.428161718130106	No
Male	75	79	Lung	I	4.09	323	7898261	4.089507804312873	NET
Male	75	79	Lung	II	1.22	96	7898261	1.2154574279072317	NET
Male	75	79	Lung	III	13.04	1030	7898261	13.040845320254673	NET
Male	75	79	Lung	IV	35.91	2836	7898261	35.90663818275947	NET
Male	75	79	Lung	Unknown/missing	5.76	455	7898261	5.760761767685318	NET
Male	75	79	Lymphoma	I	32.53	2569	7898261	32.526147211392484	NotExpected
Male	75	79	Lymphoma	II	16.99	1342	7898261	16.991081960953178	NotExpected
Male	75	79	Lymphoma	III	20.9	1651	7898261	20.90333555702958	NotExpected
Male	75	79	Lymphoma	IV	47.82	3777	7898261	47.82065317922515	NotExpected
Male	75	79	Lymphoma	Unknown/missing	15.78	1246	7898261	15.775624533045946	NotExpected
Male	75	79	Lymphoid Leukemia	I	1.19	94	7898261	1.1901353981591645	NotExpected
Male	75	79	Lymphoid Leukemia	II	0.65	51	7898261	0.6457117585757168	NotExpected
Male	75	79	Lymphoid Leukemia	III	1.39	110	7898261	1.392711636143703	NotExpected
Male	75	79	Lymphoid Leukemia	IV	1.62	128	7898261	1.6206099038763089	NotExpected
Male	75	79	Lymphoid Leukemia	Unknown/missing	50.91	4021	7898261	50.90994080848936	NotExpected
Male	75	79	Melanoma	I	98.45	7776	7898261	98.45205166048576	NotExpected
Male	75	79	Melanoma	II	23.75	1876	7898261	23.75206390368715	NotExpected
Male	75	79	Melanoma	III	8.7	687	7898261	8.698117218461126	NotExpected
Male	75	79	Melanoma	IV	7.82	618	7898261	7.8245071921528035	NotExpected
Male	75	79	Melanoma	Unknown/missing	18.17	1435	7898261	18.168556344238308	NotExpected
Male	75	79	Myeloid Neoplasm	I	0	0	7898261	0	NotExpected
Male	75	79	Myeloid Neoplasm	II	0	0	7898261	0	NotExpected
Male	75	79	Myeloid Neoplasm	III	0	0	7898261	0	NotExpected
Male	75	79	Myeloid Neoplasm	IV	0	0	7898261	0	NotExpected
Male	75	79	Myeloid Neoplasm	Unknown/missing	49.35	3898	7898261	49.35263597898322	NotExpected
Male	75	79	Plasma Cell Neoplasm	I	0	0	7898261	0	NotExpected
Male	75	79	Plasma Cell Neoplasm	II	0	0	7898261	0	NotExpected
Male	75	79	Plasma Cell Neoplasm	III	0	0	7898261	0	NotExpected
Male	75	79	Plasma Cell Neoplasm	IV	0	0	7898261	0	NotExpected
Male	75	79	Plasma Cell Neoplasm	Unknown/missing	53.2	4202	7898261	53.20158450068946	NotExpected
Male	75	79	Ovary	I	0	0	7898261	0	NotExpected
Male	75	79	Ovary	II	0	0	7898261	0	NotExpected
Male	75	79	Ovary	III	0	0	7898261	0	NotExpected
Male	75	79	Ovary	IV	0.01	1	7898261	0.012661014874033663	NotExpected
Male	75	79	Ovary	Unknown/missing	0.42	33	7898261	0.4178134908431109	NotExpected
Male	75	79	Pancreas	I	5.74	453	7898261	5.7354397379372495	No
Male	75	79	Pancreas	II	18.93	1495	7898261	18.928217236680325	No
Male	75	79	Pancreas	III	6.33	500	7898261	6.3305074370168315	No
Male	75	79	Pancreas	IV	38.43	3035	7898261	38.42618014269217	No
Male	75	79	Pancreas	Unknown/missing	13.95	1102	7898261	13.9524383911851	No
Male	75	79	Pancreas	I	0.54	43	7898261	0.5444236395834475	NET
Male	75	79	Pancreas	II	0.35	28	7898261	0.35450841647294257	NET
Male	75	79	Pancreas	III	0.04	3	7898261	0.03798304462210099	NET
Male	75	79	Pancreas	IV	1.34	106	7898261	1.3420675766475685	NET
Male	75	79	Pancreas	Unknown/missing	0.15	12	7898261	0.15193217848840396	NET
Male	75	79	Prostate	I	4.41	348	7898261	4.4060331761637155	NotExpected
Male	75	79	Prostate	II	546.18	43139	7898261	546.1835206509382	NotExpected
Male	75	79	Prostate	III	23.55	1860	7898261	23.549487665702614	NotExpected
Male	75	79	Prostate	IV	59.95	4735	7898261	59.94990542854939	NotExpected
Male	75	79	Prostate	Unknown/missing	87.66	6924	7898261	87.66486698780909	NotExpected
Male	75	79	Sarcoma	I	3.91	309	7898261	3.9122535960764018	NotExpected
Male	75	79	Sarcoma	II	3.04	240	7898261	3.0386435697680794	NotExpected
Male	75	79	Sarcoma	III	3.1	245	7898261	3.101948644138248	NotExpected
Male	75	79	Sarcoma	IV	3.18	251	7898261	3.17791473338245	NotExpected
Male	75	79	Sarcoma	Unknown/missing	16.66	1316	7898261	16.661895574228303	NotExpected
Male	75	79	Stomach	I	16.48	1302	7898261	16.48464136599183	No
Male	75	79	Stomach	II	6.58	520	7898261	6.583727734497506	No
Male	75	79	Stomach	III	5	395	7898261	5.0011008752432975	No
Male	75	79	Stomach	IV	19.83	1566	7898261	19.827149292736717	No
Male	75	79	Stomach	Unknown/missing	12.12	957	7898261	12.116591234450215	No
Male	75	79	Stomach	I	0.19	15	7898261	0.18991522311050496	NET
Male	75	79	Stomach	II	0.1	8	7898261	0.1012881189922693	NET
Male	75	79	Stomach	III	0.08	6	7898261	0.07596608924420198	NET
Male	75	79	Stomach	IV	0.33	26	7898261	0.32918638672487527	NET
Male	75	79	Stomach	Unknown/missing	0.11	9	7898261	0.11394913386630298	NET
Male	75	79	Thyroid	I	5.27	416	7898261	5.266982187598004	NotExpected
Male	75	79	Thyroid	II	2.1	166	7898261	2.1017284690895885	NotExpected
Male	75	79	Thyroid	III	3.33	263	7898261	3.329846911870854	NotExpected
Male	75	79	Thyroid	IV	4.41	348	7898261	4.4060331761637155	NotExpected
Male	75	79	Thyroid	Unknown/missing	1.44	114	7898261	1.4433556956398377	NotExpected
Male	75	79	Urothelial Tract	I	5.27	416	7898261	5.266982187598004	No
Male	75	79	Urothelial Tract	II	2.7	213	7898261	2.69679616816917	No
Male	75	79	Urothelial Tract	III	4.77	377	7898261	4.773202607510691	No
